,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\AnotherRag.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Bach.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Beethoven.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Breathless.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Chopin.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\ComingHome.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\FromTheWillowsKeep.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\InventionNo1.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\InventionNo2.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\InventionNo3.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Mahler.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Mazurka.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Messiaen.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Mozart.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\MozartActI.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\MozartActII.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Prescience.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\SonataI.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\SonataII.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\SpaceTime.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Suite.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Vivaldi.wav
1331,707.1585311838192,1710.1229394963348,1187.0163475977397,1123.2402051921053,972.4358954078498,2184.8436032572326,1442.7791223972692,685.5662553794804,726.7723920692254,561.1200824714247,975.6051355728679,695.1369945694594,1280.4906860616038,1710.1229394963348,764.8282068847484,812.7754049936912,1033.0033925757334,818.6669128250956,566.7088442105629,1601.449008406543,603.2452936250698,1575.196481496856
1332,704.2726337600009,1651.748256684079,1165.798503674284,1145.958344812635,963.8144738372296,2163.3127502010548,1458.7981909492728,661.9997857995045,666.3474954343809,590.5520592432265,999.879746582818,703.0625528196509,1195.6756338943874,1651.748256684079,756.5302311019641,795.4718806719208,1046.1653510247704,854.1572817768287,579.7835759991634,1556.6909531217484,619.2470886438249,1781.454075520533
1333,704.6011245283208,1502.440941319664,1169.207268545757,1155.8813699321868,979.3222665782976,2131.648245322946,1451.8501754254512,665.5651432291323,633.8197832705005,655.9915589542526,986.8969701495788,695.5810915191914,1200.43282532962,1502.440941319664,861.3560180850799,836.2920290342049,1044.2495055677412,867.0578246641853,577.2551494825236,1568.1733496003776,598.735427693299,1821.5253478920674
1334,740.6738131503157,1320.4598256224906,1163.680860384007,1187.9666030692842,932.8033737304308,2097.0402623316886,1453.5649366869252,675.5299139297824,647.8081526059816,677.062921081882,966.2752758855942,698.0733518929671,1207.9157953176432,1320.4598256224906,839.9328384639425,903.2900712332012,1087.051842128659,1074.2559213729282,644.1725272796192,1622.3644895056495,596.3347454445525,1734.1648873517452
1335,725.8403516543674,1127.1564384464514,1120.4380013814869,1201.0394051498286,926.6852310563523,2054.149069635875,1446.8638944771128,653.7269266495732,654.5565409346328,618.4010068606526,945.2143252062784,736.4652417902172,1251.8400911855276,1127.1564384464514,837.3481613984936,871.5000959179177,1115.221637992271,1193.7599046974697,756.1866094084975,1698.0575242796644,595.305531525027,1695.1352395707345
1336,705.0200215645447,1022.1436717509621,1138.2293483691356,1140.0195914627639,933.088511714614,2020.1658341930615,1451.248558758785,632.7624280080876,609.8876826802183,598.7864087786979,915.0463422177178,806.5717880714851,1274.7554631088756,1022.1436717509621,896.0446374561423,927.7601271172223,1120.2274761882638,1022.9583086901594,712.2790005831288,1746.8944867491941,722.2483315428071,1779.71018619284
1337,798.0446611862154,876.6016206921234,1131.8625719677852,1122.9249065740928,931.2112215562464,2100.2243851664944,1478.465144689689,666.920109136756,606.8470347614904,627.3873071851472,887.2006593779527,739.6345506165475,1217.8648176645274,876.6016206921234,984.2734601796499,935.3082623442991,1086.7107934176029,999.6252610427883,658.7068442270869,1755.7806895634349,762.1097512748636,1638.0726045124854
1338,838.466893615111,809.7183417066351,1103.6041727116183,1179.1651240131957,1097.9281515017558,2162.4678691099175,1460.1339558792495,754.1424676382692,721.1092142253813,585.205829615891,902.5071336431893,668.4026613608644,1202.9063801207828,809.7183417066351,1006.5526667857138,951.0051001452873,1080.9053570627193,950.1315096527726,632.0629194226227,1751.0514608118135,708.2441833021635,1558.4484223331958
1339,790.849755227293,858.7201199388135,1117.1515194258623,1245.2805418635642,1129.212368060011,2167.9252974930523,1455.6607693266487,722.9288708452914,766.7833607601938,575.9176459825218,910.0986301350048,659.5986181726997,1230.824430600142,858.7201199388135,945.3048884515414,911.9610430805476,1085.2162246172968,1006.2583208152284,614.5933425740169,1683.371636763644,647.7778883709756,1578.9606270576767
1340,746.053130876682,832.3894519722771,1122.9026053770363,1210.204540574354,1113.3308929372952,2260.1313739059888,1475.8049237811606,659.3961627857406,722.0541127251781,632.9634985197046,931.8648856307138,619.9966230130666,1263.6358936873457,832.3894519722771,984.635521652786,923.0802071548981,1082.169165771893,1043.7497989031262,609.7963138997227,1621.051969700649,614.8882852790615,1531.0638166223896
1341,761.0514600029105,855.8039580544829,1112.5072373885657,1218.8671778269863,1047.1389254297524,2401.504577588268,1470.9914582622473,625.7717544860466,702.5440685226648,642.8799593684203,931.3080486990643,606.437944333589,1318.728141875837,855.8039580544829,1097.0902026469157,944.4657702184222,1141.684518244263,1128.3792976951108,632.6377732630053,1618.3591652430584,587.7716517596191,1473.8207129391258
1342,749.4839084654772,878.2153282124654,1096.7653739790655,1306.2188810369723,998.2394311726587,2475.896128351524,1490.8650559538341,619.0766426723094,721.1111188010734,624.3312318156313,938.1672639288757,643.2614681263296,1307.8794605308822,878.2153282124654,1021.1499200736848,941.4906635834803,1204.4104426230833,1131.0507409898883,630.7858377600317,1657.8105886381154,570.6645571228919,1415.9662126422074
1343,761.9635089983736,894.7727341983701,1060.047802688074,1317.3311302375382,976.2637675414594,2380.4540061660746,1469.2777660940505,638.503459774301,716.2614106499525,637.9871172467014,927.3060114986885,651.6979399128016,1264.60992610072,894.7727341983701,931.9908414160693,944.7094831855441,1166.720228215977,1107.6908066371097,626.653129086163,1809.9327775599193,565.175882568241,1531.3652436703148
1344,754.3021977438332,929.0215676352959,1073.714951167055,1354.9723687619887,967.7114624977571,2296.22171571053,1475.5119144251257,631.1777462685092,692.9679108692811,625.1089492715422,932.4135089682069,632.744339831944,1234.7833249505366,929.0215676352959,931.3318388628035,883.6481507122843,1116.4554275400042,1324.1498478185608,629.3689004705566,2057.14906051033,559.4687484750995,1525.6249166883683
1345,757.1522331540423,960.1705234722842,1126.4897350782526,1374.3624553531586,929.7653680364274,2304.2590628666394,1489.4891046274672,627.1249208383095,677.7924148224405,657.5716746338064,934.0252267305675,629.2274601223409,1264.0213829951485,960.1705234722842,933.1215538193104,895.6334109952791,1103.9048134553034,1277.9841750123637,628.7339628091861,2241.865440067966,559.3873235555185,1641.1850360709113
1346,742.571123871532,986.0789538542233,1175.4753748148446,1360.0481066018763,947.9692776412583,2334.5007047172394,1510.1255109252852,637.423316397687,742.4664252157958,633.7511747119718,945.8429374221063,586.8298570146471,1216.6581116452028,986.0789538542233,905.7702069298961,916.0355432641105,1100.3884048341306,1332.1294885575512,638.114515149512,1923.0181956416718,556.0915485190179,1625.2070476083757
1347,760.0291481232214,1012.8511446124312,1159.7802484046565,1366.7104458629165,979.5262388317813,2343.0553713349964,1501.2202151127867,637.8882008243289,792.6912768342391,578.4939575160863,946.3660947205361,578.2408794677443,1196.8148312617038,1012.8511446124312,883.5500838973732,912.2345534799126,1071.2580850713493,1167.1623998126165,641.5774128185776,1745.9446725777939,564.0103713623782,1628.525986641379
1348,759.6502439812658,1089.5991994812707,1154.8458195425324,1448.7613346269097,1016.80033831116,2332.9829155905736,1521.0056928194654,640.0715201573296,729.9103629305996,564.4727546658204,1000.9359342509166,578.0182257272842,1180.1013924775134,1089.5991994812707,875.9980963178914,894.6691170815002,1061.6530482696194,1227.7242824794873,638.9805408006443,1645.1356001913223,553.9649615886632,1583.436387941596
1349,752.8480942442878,1035.2389540989177,1098.4347285819554,1462.6216740795983,974.1181466841098,2177.8858178073997,1500.8825135901848,623.4495236155901,663.815484699572,564.7049808019863,996.7019971608339,600.8167052177342,1185.4601050963502,1035.2389540989177,861.8205420924343,905.1838530710563,1082.0722675377065,1434.1051466264712,618.6661084284701,1683.9186561501283,548.0306066615826,1512.212381231201
1350,713.1400100979937,1018.8312919289378,1076.3299427842153,1511.7491641804593,901.4444133081605,2117.4319936208967,1491.7107596677356,610.5201093417467,648.4698432446884,554.1842185200301,952.5752696363732,593.9274466799733,1189.428740407816,1018.8312919289378,837.6800026586907,920.0128996067792,1118.5480525588646,1316.8763288537473,606.5702976048264,1742.0268726879863,546.3296725042558,1425.7457849203058
1351,717.3974643012469,1014.6577268123142,1028.9420096125955,1510.1829717400212,851.9665954718652,2185.2320303962156,1503.5149074798176,601.9843935137578,661.2868945855905,569.257126885819,887.2609250531928,579.9675475355953,1179.180113539534,1014.6577268123142,854.8514801285401,997.3831261119092,1150.6242736833947,1113.5099509772476,604.8525111524848,1966.6528417339603,541.6086766229726,1354.5932686614824
1352,747.3398066374941,1019.0248385087309,947.1249210738808,1552.3782155922509,842.9359427896903,2211.190720756334,1507.5785232209073,601.3650048537946,683.2461030245262,593.2921713020374,878.3358369682343,564.7823920593042,1129.6201951020375,1019.0248385087309,866.803127560813,999.3080821432301,1136.0165342454047,984.9318415728229,611.2599272876137,2206.6487779098884,529.8939221207391,1326.9715332971305
1353,747.4473066439317,1089.6771402904512,856.7282699778634,1584.5683212415065,819.2196307526218,2237.363727474614,1522.8573202171633,603.3731903681899,694.2577854542876,608.719943300367,855.3329871495486,579.8703860136869,1175.2669155480812,1089.6771402904512,873.7113304330896,933.4934860209244,1090.2912776243652,880.316904052339,607.5778979197671,2316.100689800122,532.2866811405576,1460.5256297975254
1354,749.6597422018174,1172.1031105356672,817.829478620678,1662.4315188460075,803.2529752442462,2279.11996349726,1520.4728337578435,590.7052631942998,861.6350880318834,609.1171115001902,863.9609967469104,576.0362713322595,1210.2378385947427,1172.1031105356672,867.9901547576185,927.5935611340516,1096.8955923893845,729.245664322882,619.1824227054086,2110.325974873334,543.6392618032852,1535.5749358647527
1355,739.4302997180671,1227.2254612632923,829.051566404383,1631.25837247085,825.2059648306329,2303.153241095265,1509.8712248447484,581.0554094703338,960.4366052664229,664.4850474319926,865.3815150977041,561.7537851489533,1229.8322916066393,1227.2254612632923,841.3553866957689,932.7061586877631,1151.0359660076433,677.0895964945039,642.518378474439,1947.5873913567893,543.2027944249025,1548.1818702409032
1356,728.703122667169,1157.735513084895,826.9947905318306,1689.1440996588024,909.7581576180493,2418.8910589800284,1504.0727201546642,589.3886039279104,957.5925674115331,673.0201960735691,863.9772295931043,551.9674440994378,1208.881362936593,1157.735513084895,823.6261520116354,928.6768617573377,1165.871894435565,649.3358800789528,648.2733545950142,1804.94607526876,539.5223373362053,1440.0649441183386
1357,709.6383013441019,1151.167946240972,773.5789177087548,1715.2899005936856,955.354432188157,2448.5819434541622,1515.3684587216553,582.6919792912962,942.0627189520469,683.9760965078126,853.574428232446,556.22233802922,1253.0082549689641,1151.167946240972,918.9556157998841,924.6298101455671,1192.7477569502907,649.9917034815202,617.2586595370553,1805.1607844451587,551.1936377786803,1441.1225718586247
1358,689.7083670031026,1173.6421476521473,739.1473492419559,1754.7780917398095,927.2318608743618,2492.890481829424,1572.2541499447636,580.5109977786499,880.7866609859492,717.8569001883217,867.9820647260582,551.4049897754267,1235.6805455890421,1173.6421476521473,1298.186874518356,883.6815249931117,1208.4429725265,641.458385758575,605.3638190705058,1843.9804896789108,563.6353753312428,1433.614338444988
1359,670.1901232646543,1240.4665964069907,710.5990650197269,1793.8375912189786,905.9995506664343,2455.5268426140565,1547.2060816902533,594.4395376616599,875.8383710852936,797.5429725412429,887.6835741549584,550.7431410068684,1259.3849840302978,1240.4665964069907,1501.31069017816,826.5331675741513,1240.7516207550414,618.8463320509032,600.4872180398538,2057.554624426034,561.1571486997328,1413.1386967232602
1360,661.5556349883767,1208.644493936148,687.0936769083297,1803.1404987633605,900.3814635622416,2412.5796213219446,1519.654815327687,580.3159333101402,874.8702299227447,770.3687520244295,913.8624571927737,549.604332605501,1281.4943328655002,1208.644493936148,1105.0054089742466,781.5901803354337,1267.6878535172946,636.3174576550769,616.1584215779767,2274.1929597394555,564.6522489159074,1411.6481434309385
1361,658.988574106584,1118.4689633982887,664.6109912256646,1790.4048500127378,849.7093119365383,2289.6635050158866,1541.3443014119953,570.2473084448276,854.7650304898689,716.0808851343459,941.4131368535778,549.8919346304365,1250.1334184829057,1118.4689633982887,924.9748331361588,836.6579554616135,1284.6259182051494,670.3564841736325,610.9469388037472,2356.8432465893648,557.0415374944226,1427.8285997117557
1362,655.6922552976079,1190.401252821987,654.1276148096022,1725.6757116464476,849.2899667381797,2202.3758501503135,1538.5679163891787,570.1706574139158,836.1980616819321,656.8372430298297,954.9889381139218,549.9855662208732,1218.2526041034432,1190.401252821987,1003.5742158824647,797.4135398989442,1362.3853033954097,693.5863241911018,616.8466222454272,2289.7482889501134,555.7701597925195,1427.254437436707
1363,658.6359377977009,1176.6532442540092,611.2389991920973,1721.0424388982844,814.193928103492,2156.8094452822434,1550.5984675076597,566.1170725424344,842.0391821613564,654.0617182282035,943.5787159801657,555.7481318497577,1211.1277383935585,1176.6532442540092,1181.3757132367623,732.4118219437775,1459.924860099552,668.9763526393172,639.8306422760935,2061.4604896330206,554.7268785575719,1362.6232036671204
1364,659.1650315713786,1212.539207785634,578.966690281621,1785.7038322232177,858.6129972565694,2157.821323934218,1550.821733029428,556.0791518414034,815.0769323968528,653.7939694286085,956.9296812555459,545.6100222565042,1152.9534314126352,1212.539207785634,1166.2607050957508,718.547639458189,1440.9618733861364,682.2787802181502,666.1882932064793,1950.9608930196428,556.2466117842505,1454.430569646659
1365,662.6762189118414,1119.7008252716328,570.7750569518413,1866.1321271903062,885.3626938309321,2298.795383286229,1556.2346953227045,553.1935508427803,774.595525058559,655.8331977336362,989.0867519640569,531.1244453588241,1100.2230702162851,1119.7008252716328,1065.7896587069827,718.9279017053015,1437.9685854094512,672.891778919407,685.6846462945557,1931.8592300918044,559.0375531527355,1562.2991242443568
1366,648.8263547893242,1071.0931948093703,558.4808908573681,1880.6240520582796,918.5001590163251,2388.91252214832,1549.7734134997586,549.2274094439523,761.1516908782902,652.2830287245272,1017.8319977514304,526.6076698545589,1098.742060306896,1071.0931948093703,1080.037976509261,751.4355702997462,1545.314123496525,659.4867504470344,692.9345954042802,2031.9386452509148,549.1377459538395,1640.1941615182925
1367,657.6949429113067,1132.0848812370448,574.5091070844405,1910.8684851407797,950.5416558958439,2263.570324276167,1548.291648346606,561.9716214533221,735.6505729418834,664.9049711131546,1027.3927099067034,541.4760390309739,1145.3545705589313,1132.0848812370448,1073.562002136062,785.3349921856169,1409.4894497527093,671.9965193234456,680.323731621193,2298.4493905490326,538.9693660126818,1601.0006276811293
1368,738.0047704478758,1099.3059149573394,594.2923504882267,1932.843356152353,983.3131846046168,2227.307466988417,1574.0743281928453,586.5533690242307,719.9137405925928,656.338119310704,1044.686068421021,539.5620467294632,1140.6274361024905,1099.3059149573394,1082.5888811959933,789.8732591940685,1194.0993349364085,691.6492232045049,703.007804040841,2405.1497208496285,545.7843401309868,1580.0478149058652
1369,758.7155562173292,1121.470525386157,626.2353786148036,1994.5479093958122,990.0352783064379,2202.820469928404,1553.7763892802268,717.2028274564954,717.5833714978264,667.7477370551429,1067.6530664887223,550.581441931938,1117.5291037702987,1121.470525386157,1197.6117126488957,795.1643227833063,1084.2893241586662,678.5667619145026,726.1401222072259,2269.650603709627,556.8913638667092,1570.295639691816
1370,733.3251431739195,1163.6732971556937,661.8117365744442,1996.9530027341914,985.9260978142489,2170.916586506309,1563.1684395407392,727.9506546004538,764.7272882660966,667.5550712692313,1096.3411388567865,560.4805374901433,1130.0059375027981,1163.6732971556937,1335.392616275328,845.3310019935578,1016.9670773612665,660.2251519818271,721.1860283196983,2301.516589945568,568.9935345601076,1480.6123055085302
1371,715.3906400045698,1160.8213000099904,681.3104901826804,1976.5144109878265,980.2689901219909,2140.444039055632,1575.6551512751862,682.5827811646345,892.214067927609,693.3307978626354,1113.2538079006754,559.7273524055213,1149.2428255414457,1160.8213000099904,1336.1417230974532,935.5894403829968,957.7378752149787,657.4733077984462,705.6580480981944,2300.424150353404,567.076533686828,1440.5862058689522
1372,707.4701578555622,1100.8291199178318,673.9492439606623,1983.9462401045196,938.7060212489995,2118.811209438767,1596.7766136974033,639.3330124766486,901.392466649341,685.6671930157008,1069.8399605678824,559.9958682885533,1162.5581320169629,1100.8291199178318,1265.1839857699601,1010.5017833642862,906.5241891915344,686.6756074941196,722.5156234865534,2301.7592471262215,574.9309772955548,1398.502790820689
1373,702.6097448052265,1103.3557047856143,687.6575991753249,1973.8488446219217,887.2048675854938,2224.356243087426,1587.9063689257046,625.9069214385173,849.3151128077179,678.3364650517462,993.4785207472535,556.2405640778101,1107.0193148384024,1103.3557047856143,1142.0225041605163,1085.297576062937,881.1865829720821,626.790822209359,720.2901158071354,2211.607447401615,580.4232054199844,1390.1107438026067
1374,704.244626336419,1148.0553304406967,710.9458794087745,1952.711998336767,878.886417755687,2501.5141129698113,1605.0981387665802,625.4930455791905,862.0899967101383,728.8578824081751,981.1525309836829,549.202240984592,1070.1719266214836,1148.0553304406967,1208.4363364568135,1193.395490324843,872.7042612358154,565.9260253717683,762.113668493179,2306.7363258309683,574.1274905843588,1500.0477416000074
1375,694.1212461920449,1274.09820222492,741.0161287054741,1944.9979687112445,1043.669195259528,2648.46988886818,1625.6954460615407,621.043474526363,878.7043863875602,702.5852037544242,980.9060404462468,541.5122594510506,1066.3576370456628,1274.09820222492,1523.3072815454716,1297.3008085254364,868.0923114638298,651.1016308319798,745.0772437954847,2360.6114909156427,555.3714900642592,1573.5928768017204
1376,684.1308550586874,1530.188296001893,790.4125790708865,1927.015011343964,1091.7686612213402,2521.512159454665,1631.6814507945774,636.8098965921461,875.4295261548792,634.395721355732,991.8926104982114,532.7043250620012,1046.429075767604,1530.188296001893,2146.398668037486,1321.1512540715069,850.3209564517197,622.6699827979643,693.5333923264876,2313.720152050213,569.2580231031618,1615.6487267876514
1377,699.1057951300718,1538.2451019547352,863.5099115462659,1875.655274436571,981.213741516972,2428.3897695904657,1616.5342169082564,637.3803833355834,871.6968935728755,627.1308635971807,983.7937827857221,547.0141195594124,1056.0800494910432,1538.2451019547352,2669.748205056579,1380.565823964682,822.1919819845518,596.9518401857987,659.9257722530385,2322.138829015555,572.6531423864454,1529.5124337988136
1378,711.2322558475279,1448.1259702586083,981.9802995539865,1810.0762469631782,941.5042484536956,2381.0549748298035,1617.9071424289016,637.760861490207,845.4541709627435,636.351585726637,986.4030451846195,555.5390473978047,1062.1944672082493,1448.1259702586083,2278.8479161508403,1450.7167759812335,825.4430519390119,576.4515267605906,671.4703395015846,2449.521342806454,562.4550871510587,1452.8895675193364
1379,688.3756648863709,1381.409293733229,1077.6259263347729,1880.6547113555855,856.1184549223851,2323.913269652262,1630.4892646289436,625.7856715230873,908.0577695883755,613.8211220196525,1010.5105239462049,553.9573104573469,1070.5220907247217,1381.409293733229,1845.2611402628245,1493.2457650434103,854.9833453642232,592.6402349000189,678.4831046771731,2555.2100404516627,541.0166500825866,1469.7223804562132
1380,666.1701700631235,1462.782297938823,1097.8917472567107,1884.5458635761242,838.2462439896804,2159.9001848765156,1628.2671896803859,634.3508230592031,895.3819834724104,631.6586558399034,1042.8278292222765,552.6802822762115,1139.306917232203,1462.782297938823,2052.7154133702925,1518.575257189987,861.7774524757359,588.0934791025544,691.5081232361371,2498.8645698054306,546.2469885123392,1441.996234621966
1381,636.3866791644681,1420.1589864309467,1068.3404731935611,1810.664379755953,809.6385358639602,1994.6185016940924,1623.6770038233312,617.8816564629883,809.2780657487424,645.2335994511262,1088.4787886556142,555.1366783904784,1108.2219775254857,1420.1589864309467,1865.6154282986977,1523.9246850192658,890.0706953291595,589.9045120999476,690.2792319888811,2504.7445049550684,565.6737187175413,1429.4580773963073
1382,662.5914799315692,1377.482692508012,1020.2505639893116,1729.2781354135152,799.2219342342961,1972.6517042380162,1673.8288318898774,611.7680627997629,742.4475849062735,655.314464922668,1118.9330575002639,565.3911427831071,1079.4045545815993,1377.482692508012,1357.2642157327186,1528.1495405747182,959.2958817594914,602.6223425699959,721.6427808278462,2640.804896385186,561.2175999466859,1420.4908704495713
1383,651.2887615796953,1248.4879771290753,987.5575711395445,1818.8021158291192,800.7100752025062,2019.1382884409807,1673.3718367670508,631.3475409095322,715.9544104010079,634.2825406278829,1097.6372707472574,577.291215000651,1066.7025231032526,1248.4879771290753,1301.7083563327576,1535.9956820848088,992.2306040136971,598.479524164768,697.392584035234,2690.1498316326933,542.6829618976134,1498.3016209422578
1384,653.1694297654889,1138.4269986063346,926.8092971595054,1645.0582112035588,795.6605849185428,2125.2705326398245,1625.3353538327856,637.0314079009503,702.791883592171,627.4497886082806,1076.7036230224219,564.069450821745,1028.4774594035373,1138.4269986063346,1543.6362514152836,1511.8673025190508,1019.9449252631632,601.0079525286271,659.0602496556389,2549.5475344228107,537.8666794943073,1449.0585007887616
1385,657.4734536321589,1133.591614484073,871.1226757436777,1611.3798195348393,793.403817469099,2143.4168457427586,1645.9174404437786,630.1179015098885,729.7392998501007,647.3530326740291,1035.3910415737937,560.6779747782789,1041.5057346737694,1133.591614484073,1265.8334799294678,1441.4816328888141,1041.871942113405,595.3174994794172,656.0683175540016,2407.870124585492,540.5831046693648,1433.1838937320817
1386,635.3164057117738,1124.4295830687483,873.3151011819707,1686.5710911107744,779.4387115460004,2160.56592827154,1684.7142778468142,605.2474111010954,783.912332416608,659.2485288442904,983.4393910082257,552.4010404490398,1072.0749262772983,1124.4295830687483,1244.4061427375875,1348.1023228102265,1020.7505976523707,590.4853349026536,725.8435644769553,2477.5312141954973,549.5345430876727,1542.5247787850165
1387,628.1992654125586,1070.0247703916252,973.5494179378107,1650.0207818119416,759.9865666036194,2226.889413984597,1684.8255631754657,607.7515664824482,914.9358734283401,646.0199581396153,972.9781571403078,545.4057167293436,1024.4489301004496,1070.0247703916252,1264.9822782126407,1165.1824329915353,989.2853478595343,585.2339419960244,787.3544507893287,2660.1857679726463,549.3670049905497,1648.9318092959293
1388,662.5221655037836,1016.433204145409,1105.1257674150952,1657.2313407858642,729.6047019167678,2280.269634876512,1703.1851283256744,620.4294656553328,853.7306453702327,682.0344745735218,1004.0266150711077,547.5551889126542,1066.7936253834378,1016.433204145409,1096.021087981058,1048.759796370673,985.5446471609442,561.9658695210518,752.471896362361,2944.535048073668,543.3984685624562,1633.8986146053128
1389,688.7299878424005,1030.9411071642878,1153.9583198633593,1734.4054828323897,713.2843756483769,2271.6569416572083,1697.1754947223328,630.944906442858,772.0947368621671,705.650714121745,990.7616997920798,547.3788305930876,1046.867874829646,1030.9411071642878,1128.7390847813458,1014.5455428415877,984.1893652348487,552.4051843424322,703.2568409680616,3045.800457025307,547.6971961881446,1538.0321018502314
1390,694.5220608847184,1027.2759391037941,1147.3371114289778,1789.6289999360718,673.506044786798,2355.8230600720763,1683.507624256206,632.8591908159175,763.4139601972765,682.4387336072164,944.6590688443474,542.6683487741174,1025.9568132948034,1027.2759391037941,1286.6139433238232,1006.3354413640014,987.3198098836874,569.3809671610846,674.9721495395545,2940.5442201994674,547.9012405348321,1555.9957394816395
1391,700.2475309215731,1077.1832366651747,1092.3051837641578,2135.319175715505,639.0273737518476,2360.2991394033975,1679.9495006446223,633.139175602198,790.6203841211558,662.2202873466371,964.7682892853427,561.7768676064886,1028.1486347469968,1077.1832366651747,1289.450527356225,1047.0381844449262,1005.2675502993919,570.2115452906155,656.3303355424891,2851.524265873767,540.1755074417001,1489.4225908425951
1392,696.1211388299663,1046.2482715480028,1025.6192196011323,2885.4086021462695,619.8746091268436,2283.026330317634,1636.968889885728,615.1795085072299,808.7998215509422,666.6181220865046,957.0213296720806,562.7467274741396,1047.705180181562,1046.2482715480028,1259.912442344997,1230.1248815864635,1047.2240817002623,562.2487284244212,647.2103796053784,2642.1903398471673,533.7730239762741,1449.5856845791934
1393,685.600133742321,1018.9321140518894,972.9356557890679,3357.652103344698,614.3374152682542,2307.38697475121,1652.3217231170825,589.2975354925419,797.1030209118325,652.5332368388813,918.5215892507971,569.6918658277358,1089.6895383001756,1018.9321140518894,1186.3913130487708,1141.7447722203992,1055.50880300838,541.2713402073782,687.2920371255188,2533.9329347768717,546.2855854877806,1420.4326323646383
1394,658.6483731280994,1112.815595460046,959.2048708914999,3498.6821285422443,600.1327599022287,2327.3613717014946,1688.6375732178126,575.8505304455813,784.8551719715211,631.2493998995528,984.1502054008847,614.5461838974554,1108.1285029011162,1112.815595460046,1143.5369973969246,941.0249818604333,1052.802984443373,532.9535386485362,678.6643852248119,2615.634188468065,488.98125336179766,1402.0853983230033
1395,663.6093499534506,1150.126668873431,953.8447415366153,3600.3477932408814,587.2200412974005,2296.1360222285757,1718.05779446949,575.0166704425494,791.4529305869138,626.8605906134286,954.1537991597498,585.5765171372813,1084.84104947533,1150.126668873431,1069.493802312912,1155.0821309269209,1046.48918116067,546.7141499794242,668.9089182959592,2956.9048701526544,456.30246478402216,1454.3829498023786
1396,589.7461362154477,1083.7210918811695,928.2458051302267,3448.86438521177,571.9308942144488,2308.2936132949653,1747.630072685777,578.5154765697446,799.9420610168571,619.3657502181065,924.7095686819654,547.1147344272829,1111.5555352848746,1083.7210918811695,961.2801374402874,1511.7768900552935,1036.0617980853092,552.9781855678737,687.8526627777336,3200.0338413856416,456.79199226825494,1547.5106398066164
1397,568.26338982754,1016.8326110796427,878.9893559081596,3259.3991438833527,557.437209304841,2256.7935764633494,1775.8917844673358,571.7153619499791,766.9475742370222,606.3485116308676,904.9973931096985,544.8794115748477,1133.08538273147,1016.8326110796427,876.2177390719585,1758.5117272398718,1043.0490463841893,574.8758351899126,686.9379493540163,3404.73807423411,469.36058823653246,1622.3044306245192
1398,603.832801115046,1028.4561921545533,879.8787413837865,3137.277831481956,581.6290263495093,2313.515400273464,1751.3720253384556,579.6540659951905,717.4822836737669,597.0712767728236,882.5218642950574,544.7025666692134,1141.5576044809072,1028.4561921545533,870.5234061238659,1970.8161450346847,1032.8113924418487,588.6984190650129,690.8843714643165,3288.690486549457,443.96504207434896,1556.8736392215744
1399,699.6131556492762,1174.4886776864491,886.1617311929692,2824.5583086511306,582.5278929302559,2337.688376758551,1732.6933284041775,655.3293990415509,709.6375578512192,602.7695352287876,891.2890914364493,531.1330270991814,1160.0507941635065,1174.4886776864491,840.1000276638831,1982.5992350140282,1036.268838915204,593.0941276963197,707.1814639729251,3115.3341738408626,436.76825652722965,1425.5404088126943
1400,708.8656922278298,1249.93882840545,871.880429286526,2645.4380291243774,590.0976347172212,2323.6059566230238,1761.7280781570244,945.379152335947,713.5705565316571,582.3499312489838,879.1064808851191,532.9430743869234,1142.3276946960407,1249.93882840545,800.9775050990727,1933.4182321304006,1044.5843462798048,599.4654062518775,698.374214411843,2875.091420403918,465.1418315949453,1451.8651408304963
