,2760_Don_Giovanni_K_527_-_Overture.wav,2965_fantasie_in_c_major_d_934_a9b2ca46.wav,3016_nocturne_op_32_no_1_in_b_major.wav,3097_giovanni_battista_concerto.wav,"8_Piano_Pieces,_Op_76_4_Intermezzo.wav",Four_Seasons_Violin_Concerto_in.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 1.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 4.wav,J.S Bach - La passion Selon Saint Matthieu - 2nd Partie - 2.wav,PMLP245338-gabrielli_suite_m1.wav,Rossini - overture_to_william_tell (1).wav,Rossini - overture_to_william_tell.wav,"Sentimental waltz, no. 6 from Op. 51.wav",Swan Lake Op.20 - Act I Intro.wav,Swan Lake Op.20 - Act II Pt.1.wav,"Symphony_No_6_in_B_minor,_Op_74.wav","Trio for Piano, Flute and Bassoon.wav","What_shall_I_make_of_you,_Ephraim.wav",piano-concerto-no1-in-g-minor.wav,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav,IA_SpaceTime.wav,IA_Suite.wav,IA_\Vivaldi.wav
1662,1722.65625,1205.859375,1238.15918,2336.352539,1108.959961,3154.614258,3380.712891,3079.248047,2648.583984,4166.674805,1119.726563,1119.726563,1862.62207,1819.555664,2250.219727,2422.485352,2325.585938,3025.415039,1841.088867,1485.791016,936.6943359,2207.15332,1776.489258,1528.857422,2788.549805,4952.636719,1055.126953,1571.923828,990.5273438,1959.521484,796.7285156,2950.048828,936.6943359,1270.458984,3229.980469,1302.758789,904.3945313,678.2958984,301.4648438,570.6298828,3402.246094
1663,1776.489258,1216.625977,1141.259766,2411.71875,1238.15918,3359.179688,3154.614258,3046.948242,2594.750977,4069.775391,1119.726563,1119.726563,1722.65625,1819.555664,2250.219727,2508.618164,2347.119141,2906.982422,1679.589844,1485.791016,925.9277344,2239.453125,1787.255859,1485.791016,2680.883789,4952.636719,1055.126953,1464.257813,1087.426758,1959.521484,807.4951172,2960.81543,925.9277344,1388.891602,3036.181641,1248.925781,829.0283203,689.0625,301.4648438,581.3964844,3326.879883
1664,1776.489258,1216.625977,1356.591797,3122.314453,1108.959961,3499.145508,3133.081055,2971.582031,2605.517578,3962.109375,1130.493164,1130.493164,1711.889648,2013.354492,2250.219727,2444.018555,2508.618164,2325.585938,1625.756836,1496.557617,861.328125,2260.986328,1808.789063,1248.925781,2627.050781,4952.636719,1055.126953,1442.724609,1098.193359,1959.521484,818.2617188,2971.582031,861.328125,947.4609375,2347.119141,1248.925781,829.0283203,678.2958984,301.4648438,581.3964844,3176.147461
1665,1754.956055,1227.392578,1388.891602,3369.946289,1098.193359,3413.012695,3165.380859,2928.515625,2648.583984,4037.475586,1173.55957,1173.55957,2034.887695,1959.521484,2250.219727,2444.018555,2024.121094,1894.921875,1485.791016,1475.024414,882.8613281,2444.018555,1873.388672,1238.15918,2982.348633,4952.636719,1055.126953,1313.525391,1098.193359,1959.521484,818.2617188,2971.582031,882.8613281,699.8291016,2164.086914,1248.925781,818.2617188,602.9296875,301.4648438,570.6298828,3036.181641
1666,1765.722656,1399.658203,1388.891602,3359.179688,1098.193359,3337.646484,3090.014648,2960.81543,2637.817383,4349.707031,1173.55957,1173.55957,1701.123047,1927.22168,2250.219727,2659.350586,1625.756836,1884.155273,1561.157227,1485.791016,968.9941406,2207.15332,1808.789063,1259.692383,3240.74707,4963.40332,1055.126953,1248.925781,1098.193359,1959.521484,796.7285156,2960.81543,968.9941406,484.4970703,2939.282227,1238.15918,915.1611328,678.2958984,301.4648438,581.3964844,2982.348633
1667,1744.189453,1335.058594,1378.125,3197.680664,1098.193359,2960.81543,2971.582031,3025.415039,2767.016602,4597.338867,1141.259766,1141.259766,1711.889648,1776.489258,2260.986328,2680.883789,1507.324219,1884.155273,1475.024414,1464.257813,947.4609375,1991.821289,1722.65625,1313.525391,3240.74707,4963.40332,1055.126953,1184.326172,1098.193359,1959.521484,785.9619141,2960.81543,947.4609375,484.4970703,4791.137695,1248.925781,915.1611328,689.0625,301.4648438,570.6298828,2971.582031
1668,1614.990234,1205.859375,1388.891602,2917.749023,1195.092773,2971.582031,2960.81543,3046.948242,2874.682617,4554.272461,1173.55957,1173.55957,2153.320313,1744.189453,2260.986328,2767.016602,1496.557617,1884.155273,1475.024414,1475.024414,958.2275391,2002.587891,1722.65625,1248.925781,3509.912109,4963.40332,1044.360352,1248.925781,1098.193359,1959.521484,796.7285156,2950.048828,958.2275391,473.7304688,6599.926758,1259.692383,915.1611328,667.5292969,301.4648438,570.6298828,2939.282227
1669,1765.722656,1195.092773,1238.15918,2670.117188,1108.959961,3025.415039,2993.115234,3057.714844,2863.916016,4543.505859,1130.493164,1130.493164,2400.952148,1733.422852,2228.686523,2810.083008,1528.857422,1884.155273,1475.024414,1485.791016,958.2275391,1991.821289,1787.255859,1248.925781,3488.378906,4984.936523,1162.792969,1302.758789,1098.193359,1959.521484,818.2617188,2777.783203,958.2275391,462.9638672,4059.008789,1248.925781,915.1611328,592.1630859,301.4648438,527.5634766,2767.016602
1670,1744.189453,1216.625977,1119.726563,2680.883789,1108.959961,3036.181641,3122.314453,3025.415039,2713.183594,4586.572266,1141.259766,1141.259766,2099.487305,1636.523438,2110.253906,2788.549805,1604.223633,1894.921875,1485.791016,1485.791016,958.2275391,2196.386719,1787.255859,1162.792969,2982.348633,4952.636719,1227.392578,1313.525391,1108.959961,1959.521484,818.2617188,2928.515625,958.2275391,441.4306641,1582.69043,1227.392578,829.0283203,624.4628906,301.4648438,559.8632813,2713.183594
1671,1518.09082,1302.758789,1141.259766,2756.25,1098.193359,3046.948242,3154.614258,2993.115234,2562.451172,4371.240234,1173.55957,1173.55957,1970.288086,1754.956055,2110.253906,2659.350586,1679.589844,2411.71875,1475.024414,1582.69043,958.2275391,2207.15332,1808.789063,1076.660156,2831.616211,4952.636719,1184.326172,1302.758789,1108.959961,1959.521484,796.7285156,2960.81543,958.2275391,452.1972656,1475.024414,947.4609375,915.1611328,678.2958984,301.4648438,538.3300781,2723.950195
