,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav,IA_SpaceTime.wav,IA_Suite.wav,IA_\Vivaldi.wav
562,1302.758789,1130.493164,1711.889648,2960.81543,732.1289063,4209.741211,4382.006836,968.9941406,1001.293945,1001.293945,958.2275391,1281.225586,1959.521484,1130.493164,1162.792969,1464.257813,592.1630859,1184.326172,925.9277344,2142.553711,506.0302734,3036.181641
563,1302.758789,1130.493164,1711.889648,3068.481445,742.8955078,4231.274414,4382.006836,839.7949219,1238.15918,1001.293945,904.3945313,1065.893555,2013.354492,1130.493164,1173.55957,1388.891602,592.1630859,1173.55957,925.9277344,2099.487305,538.3300781,3068.481445
564,1302.758789,1130.493164,1679.589844,3079.248047,742.8955078,4694.238281,3305.34668,829.0283203,1550.390625,1001.293945,968.9941406,1022.827148,2034.887695,1130.493164,1173.55957,1453.491211,592.1630859,1162.792969,925.9277344,2099.487305,495.2636719,2971.582031
565,1302.758789,1119.726563,1518.09082,3100.78125,732.1289063,4672.705078,4382.006836,829.0283203,1442.724609,1205.859375,829.0283203,882.8613281,1884.155273,1119.726563,1173.55957,1593.457031,592.1630859,1173.55957,796.7285156,2099.487305,538.3300781,2960.81543
566,1184.326172,1087.426758,1528.857422,3283.813477,732.1289063,4468.139648,4382.006836,818.2617188,1087.426758,1335.058594,925.9277344,796.7285156,1765.722656,1087.426758,1184.326172,1679.589844,592.1630859,1162.792969,785.9619141,2121.020508,570.6298828,3003.881836
567,1184.326172,1098.193359,1475.024414,3919.042969,742.8955078,4457.373047,4382.006836,667.5292969,947.4609375,1453.491211,872.0947266,818.2617188,1787.255859,1098.193359,1205.859375,1464.257813,592.1630859,1119.726563,785.9619141,2099.487305,570.6298828,3003.881836
568,1184.326172,1119.726563,1367.358398,5135.668945,829.0283203,4425.073242,4360.473633,656.7626953,947.4609375,1464.257813,839.7949219,796.7285156,1851.855469,1119.726563,1216.625977,1571.923828,592.1630859,1173.55957,785.9619141,2099.487305,559.8632813,3262.280273
569,1281.225586,1130.493164,1475.024414,6029.296875,882.8613281,4425.073242,3143.847656,656.7626953,947.4609375,1475.024414,882.8613281,742.8955078,1862.62207,1130.493164,1227.392578,1679.589844,592.1630859,1184.326172,785.9619141,2099.487305,581.3964844,3466.845703
570,1302.758789,1141.259766,1324.291992,6384.594727,882.8613281,4414.306641,3111.547852,656.7626953,947.4609375,1195.092773,882.8613281,710.5957031,1894.921875,1141.259766,1173.55957,1614.990234,592.1630859,1173.55957,785.9619141,2110.253906,764.4287109,3445.3125
571,1173.55957,1141.259766,1173.55957,6664.526367,915.1611328,4435.839844,4382.006836,656.7626953,947.4609375,1130.493164,882.8613281,710.5957031,1787.255859,1141.259766,1173.55957,1464.257813,592.1630859,1055.126953,785.9619141,2099.487305,925.9277344,3316.113281
572,1173.55957,1130.493164,1119.726563,6503.027344,979.7607422,4435.839844,4382.006836,656.7626953,947.4609375,1098.193359,1044.360352,710.5957031,1851.855469,1130.493164,1162.792969,1453.491211,592.1630859,990.5273438,785.9619141,2099.487305,904.3945313,3208.447266
573,1173.55957,1130.493164,1195.092773,5986.230469,979.7607422,4468.139648,4317.407227,667.5292969,1410.424805,979.7607422,1076.660156,710.5957031,1862.62207,1130.493164,1173.55957,1636.523438,592.1630859,990.5273438,785.9619141,2099.487305,818.2617188,3294.580078
574,1087.426758,1108.959961,1119.726563,5555.566406,872.0947266,4586.572266,3079.248047,775.1953125,1421.191406,947.4609375,1076.660156,710.5957031,1894.921875,1108.959961,1302.758789,2928.515625,592.1630859,1141.259766,775.1953125,2099.487305,882.8613281,3262.280273
