,2760_Don_Giovanni_K_527_-_Overture.wav,2965_fantasie_in_c_major_d_934_a9b2ca46.wav,3016_nocturne_op_32_no_1_in_b_major.wav,3097_giovanni_battista_concerto.wav,"8_Piano_Pieces_Op_76_4_Intermezzo.wav",Four_Seasons_Violin_Concerto_in.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 1.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 4.wav,J.S Bach - La passion Selon Saint Matthieu - 2nd Partie - 2.wav,PMLP245338-gabrielli_suite_m1.wav,Rossini - overture_to_william_tell.wav,Rossini - overture_to_william_tell.wav,"Sentimental waltz no. 6 from Op. 51.wav",Swan Lake Op.20 - Act I Intro.wav,Swan Lake Op.20 - Act II Pt.1.wav,"Symphony_No_6_in_B_minor_Op_74.wav","Trio for Piano Flute and Bassoon.wav","What_shall_I_make_of_you_Ephraim.wav",piano-concerto-no1-in-g-minor.wav,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav
1009,1176.997075,880.060783,764.4533986,1305.868119,572.3174052,1284.202224,1980.17608,1895.557867,919.7405021,2332.919658,822.1413015,822.1413015,2616.395812,1620.582808,1266.358688,988.8473658,1213.338073,1146.291281,1671.720485,631.2890709,995.8955526,1072.190454,1095.561288,736.8378873,2667.129683,1817.912491,791.3096947,762.4981252,719.9777198,786.0025722,503.3470613,1192.882007,995.8955526,917.53014,1159.350114,1880.837892,757.27709,624.110816
1010,1147.876137,911.661138,758.4203956,1230.17035,569.8930806,1256.466579,2009.654235,1851.861683,958.7753288,2257.31551,866.7385655,866.7385655,2695.259273,1583.119229,1271.104983,991.8788796,1184.71837,1171.441989,1595.786148,632.4155682,1140.794065,1146.699437,1110.78521,780.4304675,2634.748976,1763.653687,755.5814866,802.8879708,746.9315075,781.38299,469.615575,1202.123105,1140.794065,919.0371704,1258.173124,1815.242123,769.4632423,640.2926395
1011,1134.631763,956.2341187,717.6128881,1269.124366,567.195598,1220.573097,2040.278062,1799.615027,1010.58018,2301.253223,899.2480751,899.2480751,2669.720319,1550.346095,1287.559688,1090.292837,1184.462557,1224.185387,1660.542423,689.720499,1235.681019,1221.898272,1098.328392,776.8080152,2678.121367,1737.637678,726.1287646,738.9489127,752.1686604,773.7148501,453.7832653,1202.948177,1235.681019,954.7616948,1479.527781,1833.105265,771.0737538,662.3021363
1012,1130.652606,976.8850442,704.1909802,1481.252743,592.9902812,1203.229923,1989.235598,1778.916373,955.0024593,2350.068686,1000.055009,1000.055009,2651.520942,1422.790945,1280.227963,1159.83386,1264.082507,1483.037943,1613.333572,720.8095951,1135.210894,1191.391928,1077.540777,772.1616314,2750.772046,1766.662284,707.8157152,668.6137978,759.5050621,785.7663208,449.7423274,1241.629771,1135.210894,1040.146535,1424.078545,1896.719456,753.8747824,700.9444623
1013,1123.285856,921.34784,758.5833664,1731.191139,604.570338,1223.603535,1867.063582,1922.290426,944.3049627,2411.846922,1211.945673,1211.945673,2703.084611,1478.138833,1347.256296,1144.301686,1333.414454,2394.171454,1665.784682,715.9188308,1147.858259,1201.749868,1100.757976,747.6706969,2724.879032,1742.101466,696.8015133,663.2494482,786.1813431,741.4571137,465.2916547,1227.417033,1147.858259,1076.902138,1248.559595,1936.693067,745.4436895,710.1977101
1014,1120.761823,928.6194406,803.4214384,1925.406771,660.813101,1842.915444,1810.557322,1994.396778,910.7607727,2407.937134,1233.531229,1233.531229,2790.115463,1458.900091,1439.156682,1084.074491,1328.823719,3358.019863,1721.762115,704.3988345,1104.939455,1190.631911,1116.672634,713.6957002,2635.065395,1759.943977,690.7330307,672.8121813,833.4480228,738.9009496,474.0797064,1231.062328,1104.939455,1203.617298,1196.313609,1961.169877,747.0617621,695.8694583
1015,1073.37404,931.2567655,790.4318068,1951.514306,756.7521022,2289.254286,1765.47727,1968.601492,937.0412297,2395.842427,1235.025269,1235.025269,2727.076317,1465.208983,1452.517742,1027.347437,1300.71769,3511.986167,1610.138233,724.9766498,1239.833079,1160.082085,1092.678107,711.8983188,2599.950318,1778.82643,690.6098776,664.5717534,881.3089502,759.8919645,485.5435845,1197.365931,1239.833079,1287.449408,1376.552275,1903.993013,753.7493626,692.2355772
1016,1099.731603,864.1968133,757.8105341,1951.567317,763.954854,2250.693997,1654.415303,1850.496119,1039.128574,2427.172654,1200.978493,1200.978493,2774.130759,1531.402015,1318.554229,1031.611058,1333.256826,3856.936881,1565.471061,733.3759444,1305.718503,1193.607132,1103.01115,693.3440281,2712.12357,1745.255888,686.5940108,667.4046407,887.6061673,694.4028023,494.8196442,1203.269355,1305.718503,1399.06717,1470.297138,1868.206346,743.9566123,690.7177346
1017,1098.131322,867.3198822,792.7094484,1872.467767,759.2569835,2173.850185,1553.047149,1823.105705,1088.341088,2411.776337,1191.408085,1191.408085,2764.426646,1424.242017,1310.454307,1073.700556,1302.570522,4477.366432,1349.417314,726.3972416,1364.253759,1216.685187,1101.691389,694.8525492,2693.101437,1729.371847,684.7798076,693.5751869,885.7680094,687.9573712,505.8514142,1197.887313,1364.253759,1426.783097,1621.685024,1846.696929,729.296324,663.7544331
1018,1080.13338,896.6157062,810.3951218,1699.516014,763.8021514,2122.62156,1579.036413,1883.342571,1134.960804,2304.949225,1284.522206,1284.522206,2609.60493,1468.122512,1349.974312,1067.945874,1259.611324,4201.173095,1281.987823,716.8650364,1282.867135,1143.579007,1076.293171,677.3824499,2663.569759,1762.738192,666.5487066,664.5217697,874.3786129,703.546019,500.2645761,1195.83852,1282.867135,1303.162925,2211.28408,1791.447879,724.3769622,650.0290647
1019,1107.958506,921.7134699,864.1522087,1668.029671,753.4177156,2118.193585,1610.863699,1915.53162,1096.101472,2250.59205,1382.507831,1382.507831,2544.204591,1688.631725,1361.79717,1049.843677,1304.185148,2996.251882,1322.716209,687.265842,1216.334584,1142.978245,1059.795498,642.7513017,2677.650119,1760.874894,647.4496103,619.1030381,833.125446,699.7004815,519.7150265,1230.22226,1216.334584,1060.932878,2299.271445,1781.881639,731.1831979,641.0380797
1020,1129.0534,914.383132,887.8555913,1663.285005,738.3495871,2243.032796,1560.795515,1999.36413,1012.611369,2313.373789,1374.155445,1374.155445,2736.604202,1780.223721,1316.241219,1020.699558,1294.998596,1679.331874,1315.63963,659.0383306,1285.116813,1162.097903,1068.437881,744.2018221,2661.253306,1699.136477,636.7175096,613.3830007,843.6625209,670.2963823,530.9473936,1236.895108,1285.116813,1003.785281,2265.183126,1772.344721,733.7614774,647.9658039
1021,1123.70728,937.5956523,849.6472705,1579.356049,711.5787064,2178.276295,1593.864398,2022.970806,1002.467987,2348.960884,1342.486185,1342.486185,2758.485585,1742.770891,1219.472201,1036.157893,1287.632707,1992.60619,1438.942827,655.8605334,1315.464784,1163.773947,1033.02752,843.1861102,2715.242841,1746.497601,632.141685,600.4840018,817.2620807,665.8478854,531.7548375,1176.375901,1315.464784,978.0131616,1735.144319,1779.100273,737.0639845,630.3452259
1022,1111.93639,951.2020346,823.804462,1553.344067,677.5976916,1988.580018,1611.59956,2006.661802,1038.043244,2345.144373,1325.947657,1325.947657,2686.938448,1725.024938,1271.726254,1074.685353,1220.668031,1698.320412,1575.903644,668.5865811,1266.013576,1147.925115,1056.444003,883.1976846,2681.346118,1720.144975,628.6885964,606.665931,780.9290195,639.7933309,529.6848222,1166.225611,1266.013576,988.6430157,1519.695889,1793.29475,722.6224575,610.2331554
1023,1114.138582,1082.123013,837.4338133,1506.240111,667.4931077,1977.769807,1627.284526,2010.710788,1029.357913,2315.553444,1424.04203,1424.04203,2801.784833,1698.171195,1397.854676,1103.743293,1149.911795,1294.968976,1627.289153,674.7552117,1225.321985,1165.2751,1065.746408,895.7926588,2653.826574,1733.592319,628.1017225,619.7521355,771.0041404,631.3517113,527.3559393,1184.433597,1225.321985,980.089407,1234.5768,1765.059449,722.1622866,618.0800933
1024,1118.726715,1233.772296,886.2143205,1469.882071,662.7617735,2051.706171,1697.881888,1887.851991,1059.829737,2378.183407,1467.284576,1467.284576,2739.516296,1793.518886,1418.386355,1143.294339,1135.739993,1139.905726,1701.39109,666.9710917,1139.982949,1195.396164,1058.123983,871.3510259,2538.064173,1759.629584,674.4805021,657.7608562,770.3401379,645.1229881,536.6025643,1220.964912,1139.982949,1016.696356,1136.702655,1820.018985,723.4189411,597.7924944
1025,1124.200658,1171.616808,953.3370393,1547.40271,651.1981362,2122.061146,1745.873795,1869.997501,1115.887632,2310.880871,1503.174593,1503.174593,2806.717257,1681.672068,1394.255881,1122.282541,1138.320578,1073.437035,1753.738761,667.8277974,1093.975077,1198.258851,1110.372326,869.4238424,2601.024577,1725.978122,687.703025,750.7935472,792.244468,628.8840855,527.9441878,1238.513044,1093.975077,1106.692649,1121.288122,1954.12129,718.6692457,604.3616828
1026,1131.700576,1043.995571,893.3667656,1797.299784,625.5911829,1966.622119,1715.051993,1852.803458,1096.533706,2291.853342,1583.589546,1583.589546,2748.059469,1685.174916,1364.162694,1080.328338,1150.047306,1072.330612,1600.952298,672.6734585,1153.307155,1162.771823,1106.171939,842.3324752,2580.82199,1734.360573,646.8689099,800.2915576,780.9972517,633.9334453,532.1581057,1187.99447,1153.307155,1220.765811,1194.682619,1968.896176,701.5362975,607.5287724
1027,1153.279061,1046.133816,801.8918343,1781.316617,567.4055039,1907.995564,1724.346071,1865.649117,1083.020213,2319.621189,1502.958841,1502.958841,2814.634008,1695.421076,1396.504762,1075.679807,1180.631468,1079.703667,1585.133077,652.4672292,1219.29734,1136.843713,1085.805009,824.266088,2542.750503,1680.150002,624.8568699,845.4741424,758.3806548,651.7045398,536.1255618,1199.881296,1219.29734,1269.757754,1223.536146,1930.705639,708.8001913,604.3911862
1028,1150.458558,1013.348467,754.3322486,1553.195672,558.3924378,1953.880491,1723.071674,1904.731989,1051.412356,2313.699513,1463.630793,1463.630793,2914.512846,1427.128921,1469.439122,1062.801516,1214.511131,1102.470172,1792.849343,638.9128108,1184.414343,1172.362849,1032.274009,856.3114124,2662.455578,1738.659591,618.8493697,830.4097105,760.9525359,639.5938754,534.8128047,1239.451832,1184.414343,1334.379009,1756.889323,1869.386148,718.6627845,620.6754806
1029,1133.757793,1016.579357,775.8760803,1405.92483,544.4311873,1964.779412,1804.361788,1880.108885,1038.746864,2291.332732,1491.854351,1491.854351,2802.550827,1398.912708,1402.320846,1088.902381,1303.176748,1056.066001,1879.925805,641.5437004,1122.214063,1247.824881,1074.240214,802.6567711,2707.93571,1717.472291,626.0804754,823.2034502,758.4147733,641.1512756,526.9964626,1219.486916,1122.214063,1313.649504,2914.099732,1796.023195,706.271951,597.2164447
1030,1129.154214,983.383624,771.6601624,1362.041843,557.5009474,1821.980789,1832.338549,1972.722446,977.4044805,2248.278726,1436.007004,1436.007004,2653.633922,1416.213934,1259.854983,1098.291263,1421.325104,1028.377029,2034.543072,658.5162256,1391.58209,1299.402494,1075.764565,773.5165468,2603.523685,1724.865936,622.140441,837.7703717,763.5720401,668.128867,532.9203896,1242.298927,1391.58209,1275.638089,2380.803843,1785.535237,704.0204925,590.6940832
1031,1151.458026,997.5889797,902.8941149,1392.955293,586.9368558,1756.105961,1807.361739,2023.2619,950.3108706,2266.849205,1439.426236,1439.426236,2628.382799,1469.209951,1257.02566,1095.476641,1342.938471,1109.432868,1852.852247,674.2761496,1650.187749,1386.29767,1083.804571,798.0030534,2572.886525,1721.104982,611.4955939,874.6161401,762.8536214,690.2369835,542.4542229,1266.717896,1650.187749,1194.36751,1370.346683,1762.158751,698.2006144,578.6144363
1032,1213.091559,1017.726176,952.3195022,1471.073725,596.4273264,1614.826306,1715.68233,1909.498028,953.2406449,2244.811096,1469.227163,1469.227163,2558.241673,1595.962027,1317.369445,1074.796647,1221.129891,1158.317055,1780.726147,692.3243715,1692.29673,1380.135244,1063.284261,889.8646796,2615.732933,1704.475602,603.8348629,819.429829,741.2936659,679.2476928,543.7965611,1260.182419,1692.29673,1114.633675,1081.821258,1796.332185,692.7851023,584.1249795
1033,1283.497504,1067.009704,913.7799561,1569.672484,608.6409117,1473.709548,1673.167839,1840.703594,963.5150098,2145.336465,1489.553377,1489.553377,2759.358948,1650.388059,1273.293999,1109.114904,1226.46013,1152.360689,1680.797646,730.6465009,1712.071965,1349.236804,997.595711,941.8480494,2628.603493,1704.608248,611.5893535,832.7692195,727.6499105,675.7367783,540.2138153,1272.350816,1712.071965,1048.509673,1084.338745,1797.922935,681.4301195,577.0355015
1034,1293.087755,1092.591883,906.4600553,1645.565646,619.9464693,1413.873042,1691.737119,1877.186259,1022.414236,2169.788276,1539.311244,1539.311244,2690.136027,1619.051811,1251.754683,1126.689375,1244.689369,1124.988984,1308.485225,710.5495341,1653.632602,1377.647428,971.104109,938.5030842,2696.130033,1707.276269,619.0086698,792.6483601,711.9292055,713.2397581,535.002232,1341.461921,1653.632602,1023.00617,951.3003655,1692.127055,684.812769,586.19553
1035,1289.090156,1024.662576,870.9137892,1951.75521,654.3617627,1396.09745,1769.583265,1924.184638,1084.643168,2215.795941,1506.745751,1506.745751,2661.524175,1587.369483,1267.824523,1137.377439,1186.187668,1110.006155,1170.471747,679.200171,1649.972676,1435.937132,934.0052655,955.5793304,2705.600327,1696.52307,608.1158129,708.0012514,820.3880089,749.1318731,532.2453078,1266.308901,1649.972676,976.7278363,872.1376015,1627.073023,689.4419543,577.2231354
1036,1261.658938,1069.676076,840.9581884,2310.538731,638.9020646,1459.774576,1778.662273,1870.688376,1140.425371,2130.166836,1533.697314,1533.697314,2623.591387,1620.134113,1195.620941,1107.088526,1133.027737,1085.89414,1244.907294,650.578746,1602.545452,1423.445628,938.1419671,991.9103133,2680.772926,1684.50412,605.2186348,700.3683352,819.6026022,747.4312789,528.0926029,1228.777087,1602.545452,1167.608094,1059.675448,1627.08199,693.4049908,570.5324605
1037,1244.595232,1113.791531,806.5864916,2527.702326,637.7090467,1446.442296,1753.08326,1746.489019,1181.199251,2138.666064,1660.451987,1660.451987,2581.409802,1655.814506,1201.358156,1080.475239,1171.425172,1140.190895,1242.654832,658.5489591,1472.340395,1410.484561,942.0645264,1039.757653,2595.761381,1701.707826,670.1734433,755.7231682,781.8605263,718.2111456,512.197941,1243.930909,1472.340395,1919.9384,2161.195104,1725.709515,700.8339597,572.7396155
1038,1252.729342,1136.812345,771.7980893,2444.463996,608.6036771,1440.560608,1761.019371,1576.971666,1145.954833,2242.455006,1744.791672,1744.791672,2381.836101,1649.435373,1325.653734,1081.995618,1232.281849,1199.333376,1388.403932,665.1542287,1426.705664,1368.999864,926.8822602,1014.754414,2572.53407,1705.262124,837.4129323,788.9641251,764.0759185,703.5028697,500.1078498,1274.30331,1426.705664,2024.600456,3789.661947,1759.340358,689.0782634,563.4740698
1039,1215.94553,1086.184774,750.6632879,2216.122565,584.0001814,1540.156407,1872.197279,1589.985976,1122.713829,2287.97709,1719.554622,1719.554622,2181.77,1730.32245,1354.594946,1091.304069,1261.86027,1187.798534,1532.005057,678.8200595,1423.456005,1387.805442,930.4309245,958.5842931,2442.84214,1688.066013,845.4183268,753.0370826,749.2375053,708.9912105,522.3893558,1338.647977,1423.456005,1438.8692,4546.275836,1690.730017,670.8699079,554.884601
1040,1151.213005,989.9337194,686.2902579,1903.911202,594.5144991,1723.024646,2015.157858,1645.186577,1066.281792,2335.496535,1684.638315,1684.638315,2169.498945,1822.503674,1321.136826,1101.463703,1216.068361,1143.467445,1642.235777,667.4572436,1144.252024,1332.608962,934.7634938,907.4322059,2470.67848,1705.926536,812.1938105,762.3872768,744.0130478,679.7298296,516.9273812,1423.933126,1144.252024,1228.84038,5085.812656,1700.202944,669.6633773,550.1394771
1041,1161.717769,938.5295508,672.4253726,1718.980161,611.2254029,1961.467617,1937.570244,1612.64293,1094.844508,2436.653152,1660.259001,1660.259001,2189.237061,1736.173249,1348.749266,1148.390136,1270.427561,1121.470856,1684.105938,644.4716873,993.7479798,1316.85658,890.3317819,860.5202728,2470.519324,1656.483743,760.2233957,790.4472809,743.1436656,673.5415031,504.0465323,1372.41821,993.7479798,1095.167447,4365.269456,1673.88043,680.363835,565.8800666
1042,1168.075327,932.1298193,666.742412,1753.248882,601.0673694,2129.514131,1883.690439,1607.591793,1154.633166,2471.44549,1659.710813,1659.710813,2131.04147,1847.654041,1392.449047,1129.519076,1377.521621,1104.74807,1770.524369,659.3837239,922.3410463,1336.95431,910.8352374,869.465923,2412.892836,1675.463208,743.9639498,839.3044475,713.3376132,688.2834885,521.8608273,1372.216389,922.3410463,1046.938795,2306.970061,1598.997009,674.539686,550.1595333
1043,1190.685488,963.9578378,672.7132292,1700.47956,577.3428655,2328.167082,1763.025221,1644.063442,1124.768612,2444.388217,1651.46826,1651.46826,2129.129407,1848.481883,1281.362872,1106.02854,1365.606188,1063.363084,1709.33912,678.3061795,897.4823982,1298.631849,913.8690491,890.4300489,2342.166224,1704.284279,741.1936547,803.0709634,709.9904872,693.6951091,527.9563054,1391.431892,897.4823982,1074.628179,1259.171727,1530.938723,676.1564151,562.4411169
1044,1191.717691,963.0295156,683.7282284,1590.692157,585.6294015,2120.654461,1730.226772,1726.368998,1024.537482,2451.092551,1737.064206,1737.064206,2168.981239,1631.289842,1282.626822,1163.811743,1358.57692,1110.935188,1649.882755,691.1399991,1057.715404,1264.360238,926.9734899,971.3148623,2389.543297,1677.894625,730.8470387,736.6696434,753.0275304,693.1934504,534.9271299,1386.254878,1057.715404,1083.106865,1123.069572,1565.445202,663.0589701,571.6021223
1045,1177.123365,962.6005278,735.921688,1627.659861,619.035686,1806.440121,1732.36546,1781.763005,1009.094599,2575.25416,1740.06484,1740.06484,2212.323332,1557.747233,1344.147259,1164.295125,1337.271814,1189.327939,1733.800141,669.6883203,1158.168388,1267.203879,983.755804,969.9862753,2455.064529,1699.638705,731.1882736,728.0869446,757.336935,709.1652134,504.726352,1352.286583,1158.168388,1051.471112,1115.142954,1610.14245,652.730161,563.4209659
1046,1199.984744,928.5986297,740.2301806,1903.454308,618.2984261,1728.907888,1741.25155,1706.464482,1072.039696,2637.175284,1682.177659,1682.177659,2064.690185,1491.611877,1310.7512,1165.967319,1363.726984,1156.782316,1891.070047,670.7659144,1046.564931,1314.334053,1031.39779,926.7869145,2524.535814,1665.202852,713.9116941,720.6140691,738.5522879,714.959409,426.1602818,1343.637377,1046.564931,1044.271958,1123.579816,1615.651277,657.4298281,572.7304516
1047,1253.505281,917.0266811,697.5644783,2298.551807,613.725168,1639.571021,1724.358663,1587.753976,1052.625163,2573.52798,1640.103337,1640.103337,1985.803131,1503.184391,1199.624046,1211.163115,1367.482729,1097.53847,2070.35476,657.1932225,1012.461755,1309.675695,1036.590572,904.4379297,2460.659555,1682.755374,682.8712848,700.5263303,732.5269001,713.1433328,386.211637,1314.213319,1012.461755,1088.523624,1298.046422,1535.829624,652.559462,565.7536234
1048,1280.670469,955.3331942,696.6820209,2386.240062,622.0915865,1579.050291,1706.519822,1476.256737,1059.667019,2470.980214,1719.370299,1719.370299,2185.754147,1499.485474,1201.882491,1218.480158,1401.418099,1131.909037,2157.232965,660.1636975,1109.68109,1286.200742,991.730412,843.4142124,2479.167959,1646.629618,655.9943864,701.7087454,721.7415091,722.2856923,366.9763469,1278.334396,1109.68109,1140.502259,1454.2466,1473.148394,655.9505164,557.4974731
1049,1323.153981,969.5915939,695.9954123,2219.202453,603.1528047,1507.023877,1705.864286,1511.299489,1138.672094,2441.08902,1680.173354,1680.173354,2327.486228,1510.201879,1285.204036,1175.462608,1394.459599,1084.634249,2047.365867,662.3205642,1186.367675,1297.217869,986.2108185,820.3549927,2472.501134,1677.314065,643.1723862,748.7371267,703.4856098,734.3192345,407.8396453,1252.784469,1186.367675,1291.731663,1427.024866,1421.343575,659.4210711,549.4581027
1050,1357.051561,964.7463986,660.407306,2206.109587,591.8729164,1505.666691,1611.342893,1607.228231,1124.118661,2396.79716,1754.960033,1754.960033,1987.852106,1479.390598,1261.952356,1112.186311,1475.425431,1049.475813,1960.276325,646.5359303,1149.87197,1316.074818,999.3331901,817.3764562,2532.721824,1669.423171,639.5606314,745.8768123,728.1935974,742.7061165,405.7780357,1219.614768,1149.87197,1386.614782,1335.935632,1399.493329,658.9572566,566.6852208
1051,1287.557355,983.3615753,615.6113757,2172.934731,553.0488969,1505.579433,1609.374781,1562.426872,1096.992829,2405.250218,1765.852918,1765.852918,2070.839988,1379.558559,1225.938573,1084.100434,1652.363415,1065.746322,1910.056877,644.2716361,1139.801475,1362.091727,1080.282352,824.5185375,2537.043854,1671.146369,641.4620808,692.9954148,728.1658411,745.6408808,412.2564384,1243.323974,1139.801475,1369.981947,1543.972576,1440.201801,666.8533907,545.5164438
1052,1267.671249,961.531384,614.4891554,2193.79596,537.8804826,1566.707017,1592.213503,1459.899744,1091.973895,2475.69516,1725.109641,1725.109641,2192.382831,1411.272665,1248.519945,1108.131771,1579.579336,1136.326812,1807.257369,669.6984372,1138.194668,1392.158132,1176.118761,823.9792524,2560.429224,1659.446435,698.5642017,666.5936001,703.468178,738.1725907,425.7752465,1325.025075,1138.194668,1444.620315,1672.646515,1488.884699,662.7594017,550.0052419
1053,1247.066994,896.8594667,594.188793,2127.107247,553.4811083,1567.854876,1683.564668,1486.903217,1089.372803,2453.376891,1723.047626,1723.047626,2161.187868,1353.259646,1280.277754,1168.163717,1456.249756,1080.058886,1829.137327,679.2771638,1119.373048,1336.156753,1225.76589,835.2718994,2536.932302,1649.394681,752.8748327,676.8797621,643.5033205,725.6493002,436.6161692,1339.470069,1119.373048,1295.496117,1635.064143,1443.878076,655.0973269,553.0107539
1054,1241.544202,846.6364846,578.1704974,2215.220874,594.6283593,1465.428459,1653.393286,1575.639647,993.8658326,2435.682765,1798.343734,1798.343734,2192.545232,1140.720341,1295.77447,1223.196921,1398.544101,1061.763332,1663.951157,660.3805164,1045.280268,1243.462635,1332.496769,843.4328023,2528.41797,1689.67431,774.8594619,699.1718438,591.3134978,730.4232643,469.1539351,1270.300692,1045.280268,1204.245617,1376.0611,1433.671905,646.6119618,562.8870683
1055,1260.500127,867.8162705,558.9127228,2244.745825,637.4641438,1636.773668,1656.252435,1591.108024,1065.403393,2429.281149,1841.631177,1841.631177,2132.887648,1143.427153,1287.741471,1217.212062,1353.578102,1130.578914,1335.843838,634.897954,1027.809091,1189.531206,1337.280903,866.8074702,2527.79094,1621.823544,725.6779224,704.0449198,584.193899,734.6317569,500.3839598,1232.579356,1027.809091,1244.407715,1236.833152,1393.781593,638.0212099,548.9644005
1056,1271.490819,846.0814404,561.0649642,2228.817385,646.8322895,1916.86728,1717.563872,1531.696487,1156.418969,2463.503413,1810.778755,1810.778755,1911.751879,1287.876627,1272.027379,1192.047664,1375.063773,1224.482452,1218.705791,654.4497796,1126.872842,1134.913939,1455.052316,926.1587201,2521.720692,1642.970154,709.0772091,693.2344604,591.3270819,737.2640496,494.1633234,1244.967951,1126.872842,1343.055478,1154.973097,1414.823582,635.4986789,545.8528212
1057,1231.110857,870.4967129,570.0864915,2244.571786,601.7596311,2009.06703,1738.333202,1470.20402,1146.875148,2456.484201,1756.31118,1756.31118,1919.066757,1304.208013,1189.990896,1195.933768,1369.541583,1083.146134,1163.72747,602.5649946,1142.625143,1095.780692,1487.391912,884.2141148,2607.16921,1650.767592,707.4626085,861.0976608,595.0201308,765.2905213,493.1664306,1167.097517,1142.625143,1336.395438,1156.929705,1397.630114,644.5457237,546.0954653
1058,1152.856825,890.4775243,566.6048629,2186.496207,585.650386,1886.54637,1768.805384,1514.631348,1101.665368,2441.942387,1807.81076,1807.81076,2105.577589,1406.178325,1096.973332,1156.126822,1337.757891,991.5701116,1088.954023,589.4380522,1225.259857,1071.622031,1371.530474,860.7061849,2583.410346,1650.484907,692.3329786,888.1090261,609.6614914,795.5651338,492.28168,1146.829141,1225.259857,1318.339305,1269.943832,1453.362134,645.7730975,538.6526794
1059,1103.542314,905.9630951,562.8677063,2162.449869,576.8947586,1772.899505,1707.515919,1560.573961,1105.063178,2424.45932,1794.337653,1794.337653,2162.195493,1431.502196,1185.126809,1120.558736,1334.055664,1004.143996,1152.856197,625.3906041,1220.839198,1041.767571,1355.555184,835.8312495,2567.630215,1661.077108,695.2144152,846.6249187,640.9389077,800.5824195,465.251133,1094.274856,1220.839198,1377.530578,1252.627467,1478.299343,643.2142676,546.2457751
1060,1069.887509,997.1136983,554.5311809,2083.508399,578.3229631,1788.174307,1646.272307,1591.84721,1201.055973,2364.537226,1821.786009,1821.786009,2333.784815,1352.211447,1261.671873,1111.623027,1343.201281,1074.043181,1216.303154,604.2280157,1091.459423,1010.937133,1319.818552,797.6108492,2518.786567,1653.069751,699.8905185,816.6090184,663.5918672,781.3840718,474.1619473,1107.239699,1091.459423,1311.957135,1265.795724,1466.115852,651.5197892,546.2629333
1061,1068.053839,1079.280767,551.5792702,2042.488636,587.3782052,1853.622379,1617.23063,1778.541671,1117.160978,2387.167946,1766.660606,1766.660606,2249.372848,1414.632323,1211.629441,1092.084557,1381.311779,1112.661296,1196.520901,587.9823175,1093.43034,977.0454381,1300.783363,778.3340335,2555.379606,1623.197522,691.135619,781.3411882,664.6542394,728.1167789,486.8054941,1104.27354,1093.43034,1259.879148,1301.338948,1440.959468,646.0382102,541.9986118
1062,1109.69069,1106.179727,552.0896418,2048.935672,582.9943535,1950.207996,1615.956569,2024.589619,1090.097895,2371.034838,1749.643097,1749.643097,2414.147563,1448.347373,1215.27498,1059.231172,1537.94558,1115.820568,1159.685538,574.7301251,1115.045741,967.6923519,1221.641535,759.0984074,2623.823965,1621.648014,698.8682469,723.6804152,717.4080906,689.8307181,493.7556448,1103.766289,1115.045741,1459.209257,1274.405252,1363.582612,642.5850146,546.0570991
1063,1071.657672,1018.978468,535.347911,2038.07973,638.2803273,2028.180416,1636.560701,1984.28397,1198.708968,2271.181059,1779.829135,1779.829135,2520.931231,1367.09555,1226.5038,1058.783837,1478.354532,1153.668459,1114.280992,529.0060236,1161.847499,935.6664765,1160.86873,738.2933538,2557.785101,1625.616013,682.9298879,675.7163957,751.3946842,675.3723354,496.1347489,1073.864041,1161.847499,1660.500708,1242.021856,1345.905781,648.1466819,542.1730846
1064,1019.291,1039.552084,531.2549343,2049.763867,740.8700302,2007.004679,1673.525331,1859.413204,1242.830838,2250.955096,1722.244552,1722.244552,2492.216623,1280.092287,1249.645047,1073.133904,1411.707763,1117.2782,1164.177376,543.5250986,1268.081633,950.654828,1130.705015,718.2493168,2476.746122,1646.455021,680.9434357,637.9028078,744.2567082,644.3407351,463.3652937,1055.290916,1268.081633,1390.03153,1140.078583,1352.955532,654.2773403,543.060703
1065,1079.816208,1185.867405,572.7764798,1998.537411,717.4589481,1951.657922,1637.200727,1770.380319,1275.51662,2193.016974,1778.292167,1778.292167,2422.310645,1265.944394,1229.984238,1067.467184,1406.095577,1138.524936,1139.213344,600.428164,1330.008113,1004.808631,1095.468506,705.7881431,2404.707142,1620.663496,668.941772,616.8107421,730.8728075,628.2197902,471.2794634,1079.858554,1330.008113,1173.755559,1068.495934,1344.796305,653.4249408,539.8979074
