,2760_Don_Giovanni_K_527_-_Overture.wav,2965_fantasie_in_c_major_d_934_a9b2ca46.wav,3016_nocturne_op_32_no_1_in_b_major.wav,3097_giovanni_battista_concerto.wav,"8_Piano_Pieces,_Op_76_4_Intermezzo.wav",Four_Seasons_Violin_Concerto_in.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 1.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 4.wav,J.S Bach - La passion Selon Saint Matthieu - 2nd Partie - 2.wav,PMLP245338-gabrielli_suite_m1.wav,Rossini - overture_to_william_tell (1).wav,Rossini - overture_to_william_tell.wav,"Sentimental waltz, no. 6 from Op. 51.wav",Swan Lake Op.20 - Act I Intro.wav,Swan Lake Op.20 - Act II Pt.1.wav,"Symphony_No_6_in_B_minor,_Op_74.wav","Trio for Piano, Flute and Bassoon.wav","What_shall_I_make_of_you,_Ephraim.wav",piano-concerto-no1-in-g-minor.wav,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav,IA_SpaceTime.wav,IA_Suite.wav,IA_\Vivaldi.wav
780,-546.81073,-472.8233948,-311.6390076,-104.9537125,-398.5860291,-246.1918488,-194.8521881,-125.1440125,-261.5486145,-365.8648376,-727.7860107,-727.7860107,-350.6937561,-513.7860718,-402.6075439,-540.1680908,-311.1771851,-305.3393555,-478.1717529,-277.0562134,-205.6863251,-361.6697998,-364.2521667,-357.2447815,-470.8502808,-555.0549316,-314.6891785,-316.5683289,-294.2888184,-422.4255676,-396.5229797,-348.5225525,-205.6863251,-302.3622131,-364.2016907,-715.4979858,-571.2293701,-325.902771,-702.0418701,-475.4940796,-335.3993835
781,-546.5692139,-476.4206238,-319.9974365,-108.8773727,-409.0542603,-245.9024353,-198.2479858,-121.1546326,-263.0503235,-362.1535645,-729.3830566,-729.3830566,-357.511261,-509.8251953,-399.2283936,-546.9025269,-307.0478516,-310.8182983,-475.0354919,-283.6488953,-205.0625153,-364.3921814,-369.8695068,-362.3792419,-447.0419617,-554.7861938,-324.8389587,-290.3156128,-306.4147339,-421.0975037,-385.6623535,-354.1651611,-205.0625153,-303.9900208,-340.6177979,-717.2009888,-571.0754395,-331.2590332,-703.2357788,-478.9382019,-348.1752625
782,-550.9603271,-472.3333435,-328.9451599,-115.7300186,-416.3939514,-253.558197,-196.266922,-112.8438644,-255.8503418,-356.7433777,-729.9997559,-729.9997559,-365.1396484,-507.8930359,-396.8452454,-545.5929565,-300.3468628,-322.7363586,-465.5409851,-290.4388733,-194.9885254,-364.3784485,-372.4408569,-369.808075,-428.5579224,-553.4318237,-329.4532166,-271.8950806,-318.3626404,-421.7871094,-381.8562927,-358.7802124,-194.9885254,-315.3036194,-258.9931335,-719.6935425,-570.843811,-331.4305725,-705.7630615,-481.2667847,-355.550354
783,-550.2602539,-478.506012,-337.3252869,-100.2165985,-427.1264954,-258.6026611,-190.5552979,-113.1330185,-257.133606,-359.1201782,-730.5471191,-730.5471191,-373.5280151,-499.7919006,-400.9689026,-547.4990845,-294.4386597,-329.1168823,-463.8226318,-300.346283,-188.8728638,-370.5329285,-376.4053955,-379.2856445,-415.2489624,-554.1376953,-337.7467957,-283.8841248,-323.9172058,-421.6508789,-391.9337769,-357.0918884,-188.8728638,-310.4358521,-215.4505157,-719.4309082,-571.7663574,-331.1199341,-706.2568359,-480.4332886,-363.3688965
784,-551.1063232,-479.3866272,-342.3634644,-73.2550354,-433.124939,-262.2975464,-195.4173737,-114.3540268,-264.0614014,-356.116333,-731.9657593,-731.9657593,-368.071991,-497.0697327,-391.4440308,-552.8931885,-295.4623108,-332.5187988,-469.2914429,-301.6776123,-186.7414856,-379.2318726,-377.684967,-383.1613159,-412.432373,-554.7625732,-343.8129578,-298.2545471,-330.2927551,-417.6224976,-396.4200134,-349.7527771,-186.7414856,-307.8433533,-213.0516968,-718.3649902,-572.3057251,-333.867157,-707.9606323,-481.6982422,-373.2697144
785,-552.9034424,-480.9652405,-345.1465759,-58.84512329,-433.7631226,-277.9483643,-197.6349182,-113.0652237,-268.3311462,-355.4821472,-733.7633667,-733.7633667,-371.0274658,-491.0292969,-389.2042847,-552.5543213,-302.5396729,-333.1673889,-468.9582825,-285.3657532,-181.5471649,-378.2111511,-373.0352783,-390.7770081,-415.3127136,-555.0870972,-346.0313416,-302.8560181,-339.1011047,-410.6039124,-397.6548462,-346.8243713,-181.5471649,-316.0780334,-216.5632782,-720.4163818,-571.3481445,-335.4151306,-705.9273071,-485.5095825,-374.29953
786,-551.4976196,-479.0346985,-349.2987061,-48.49197006,-428.1696472,-291.2994995,-198.9181671,-112.9878235,-260.4995422,-365.7328796,-734.7942505,-734.7942505,-374.5211487,-493.0503845,-385.1894531,-551.3056641,-316.6815186,-319.6321411,-471.8327332,-251.8903503,-181.7757721,-369.475708,-361.1847229,-396.7428284,-420.4751892,-555.7143555,-341.4518738,-311.5148315,-345.9631042,-401.4395447,-402.9089661,-349.4759827,-181.7757721,-315.6999207,-217.6357574,-722.3866577,-571.2254639,-335.765564,-704.2382202,-488.7671814,-372.941864
787,-553.328064,-480.026825,-352.6297607,-46.93795395,-429.0472107,-305.3738708,-193.6902466,-119.4382629,-253.7261353,-376.5514526,-735.9039917,-735.9039917,-375.9803772,-497.749054,-388.6835938,-555.0107422,-317.1201782,-305.0364685,-476.331543,-247.8805389,-178.2420197,-361.8713989,-350.3650208,-403.6730652,-422.7101746,-556.5377808,-285.3768311,-321.2405701,-350.1040039,-396.6578369,-392.4414978,-354.3526001,-178.2420197,-318.677948,-212.7284393,-724.2494507,-571.5877686,-333.2950134,-703.8776855,-487.9377747,-376.3174744
788,-549.5994263,-483.7139893,-355.485321,-44.06770325,-434.1273499,-310.5458374,-183.9039917,-124.9316864,-260.1542664,-388.2858276,-736.6618652,-736.6618652,-383.4376221,-481.822052,-393.1807251,-558.2539063,-296.9865723,-295.6072693,-470.9326782,-256.9536438,-176.3132935,-355.8061523,-343.7462769,-407.9999084,-422.9693909,-556.5631104,-269.1707764,-330.8238525,-356.638855,-399.6481323,-364.894928,-353.3927002,-176.3132935,-313.103363,-201.2006836,-724.0015259,-571.737915,-285.874115,-704.0762329,-493.0719604,-379.3632202
789,-547.1564941,-487.1951904,-357.1470642,-46.84001923,-443.6123047,-303.9428711,-181.2580414,-123.6481628,-259.0970459,-395.8231201,-741.3774414,-741.3774414,-393.6946716,-474.6243896,-390.6589966,-563.0443726,-290.1375427,-291.4645081,-462.3369141,-259.9607544,-175.8053894,-348.7499084,-336.3574829,-414.3145142,-430.4613953,-558.3225708,-288.9277039,-274.2201538,-360.0492554,-404.5072937,-365.2206421,-348.4761658,-175.8053894,-295.7896423,-197.4408417,-722.3718262,-573.6394653,-262.5817261,-703.7008667,-496.0434265,-391.5037537
790,-546.1754761,-483.3144531,-361.431427,-48.76141357,-443.9819946,-289.0385132,-184.246933,-123.9382629,-257.480835,-378.3862,-741.4105225,-741.4105225,-366.8622131,-472.6169739,-386.7417908,-567.034729,-292.5863647,-294.0037537,-458.9685364,-268.0984192,-173.2720642,-346.6517944,-332.2228394,-419.6228943,-436.5796814,-559.1217651,-304.0213928,-248.1534119,-358.5700684,-408.151825,-377.6171265,-347.6513367,-173.2720642,-299.1535645,-203.9886475,-721.3128662,-572.7490234,-275.819458,-706.2964478,-497.6712646,-397.3048401
791,-548.8668213,-484.6319275,-370.2175293,-52.69694519,-442.044281,-277.3460999,-181.6144714,-121.4750137,-264.0797119,-367.8872375,-740.6427002,-740.6427002,-306.3408813,-476.421814,-381.484436,-570.8748779,-296.2086182,-299.2265015,-450.3743591,-278.1869202,-169.324234,-348.4379883,-330.2304077,-400.697937,-434.7887878,-561.6708374,-311.5908508,-273.7254333,-363.6049194,-410.0796204,-383.4121094,-352.0830994,-169.324234,-329.0068359,-217.0024261,-720.2869263,-572.8733521,-289.9520569,-707.5931396,-504.6588745,-400.6390686
792,-550.340271,-480.0360718,-373.566925,-66.64174652,-441.249054,-270.621521,-178.8869781,-110.8101578,-270.9469299,-362.4558411,-743.28125,-743.28125,-271.4105225,-479.1973267,-370.7304688,-580.2838135,-297.2266235,-299.9546814,-448.2116089,-282.2156982,-173.8582153,-352.1648865,-329.9329224,-360.3303833,-427.9565125,-561.6813965,-317.2064209,-297.713562,-327.9353943,-412.9667664,-389.8739319,-362.0343628,-173.8582153,-356.65271,-220.6651764,-718.8126831,-562.258667,-293.2933655,-707.90802,-509.9369202,-402.1225281
793,-544.8165894,-484.1819458,-365.5654297,-73.89279938,-441.1066895,-265.8668518,-177.7035828,-111.0385056,-269.2387695,-360.9926147,-741.4418335,-741.4418335,-287.4937134,-472.9350586,-377.3977051,-585.0762939,-309.5413513,-306.6560364,-453.2012329,-283.4963989,-172.386734,-352.1555786,-326.7084961,-345.368866,-428.2858276,-562.4019165,-326.150116,-311.558075,-268.5344238,-411.7738647,-396.7015381,-366.0678406,-172.386734,-361.0211487,-224.2984619,-721.032959,-466.7576294,-297.0643311,-708.0772705,-513.9949341,-398.4279785
794,-540.1439209,-487.4532166,-348.8726807,-68.38574982,-446.8146667,-272.9308777,-174.0128021,-119.3489609,-272.2213135,-360.7759094,-741.8366699,-741.8366699,-338.8224182,-462.9176025,-385.6236877,-582.7479248,-318.9572144,-319.8447571,-452.0541687,-287.5383911,-168.4346771,-354.1333618,-308.5664063,-342.5198364,-431.2481689,-562.3566895,-332.1494141,-318.42099,-254.1011047,-408.7434998,-385.8578491,-361.5380859,-168.4346771,-338.5545044,-233.0147247,-724.0100708,-236.6394196,-302.6202698,-706.7831421,-513.9671631,-387.828125
795,-540.4893799,-475.7323303,-347.8967896,-64.31280518,-450.018219,-288.3005371,-172.017334,-116.0934753,-279.01297,-366.0189514,-744.3291626,-744.3291626,-362.2157898,-465.6290588,-381.8814087,-584.8382568,-319.5893555,-329.0860901,-454.2515869,-290.3130188,-170.1728516,-354.2312012,-293.8098755,-345.2798462,-429.0812988,-562.8009033,-338.3609619,-324.4803467,-271.7185364,-403.4907227,-343.7049561,-362.9130554,-170.1728516,-328.9896545,-245.6801605,-725.3549805,-146.3851929,-305.9141846,-706.5301514,-514.7974854,-374.4544983
796,-540.2952881,-476.1453552,-357.0522461,-64.35510254,-450.7403564,-293.4639893,-169.4273834,-105.4341736,-281.8501892,-373.5251465,-743.5628052,-743.5628052,-370.3322449,-462.2872009,-380.0056763,-591.6768799,-311.6471863,-338.835907,-459.6416626,-271.8485107,-170.6902771,-351.3678894,-270.939209,-350.8232727,-427.419281,-563.0270996,-341.526825,-328.6490173,-284.7892151,-390.0452576,-333.4715881,-364.811676,-170.6902771,-332.7325439,-258.7834778,-724.9082031,-135.3703308,-305.145752,-705.2266235,-515.7223511,-370.7247925
797,-543.8217163,-479.7066956,-341.2454834,-69.76622772,-453.219696,-284.9523621,-164.4044037,-101.3378448,-272.192627,-374.0783081,-738.0757446,-738.0757446,-352.2027283,-451.0249329,-393.5079956,-587.6342163,-308.9996033,-350.4942017,-459.1175537,-261.2288513,-166.6411285,-353.2810974,-250.2531128,-361.3077698,-422.3850403,-563.8203735,-348.5630188,-279.4546814,-289.9346924,-382.9858398,-349.568512,-362.8314819,-166.6411285,-339.6690369,-263.8500977,-724.2801514,-156.5973206,-309.7199402,-707.0119019,-515.319519,-368.7717896
798,-546.4562988,-477.3591003,-322.2234497,-86.61660004,-459.04245,-283.842926,-164.4502106,-101.8433533,-272.3002014,-369.1967468,-737.8383789,-737.8383789,-356.4268188,-448.3944397,-396.3413696,-582.7671509,-311.3250122,-361.7676697,-458.155426,-273.5629272,-166.6188965,-355.0362549,-244.1088409,-372.1885681,-420.805603,-564.0957031,-350.7770996,-238.7689667,-297.5436707,-375.1523743,-364.4205017,-363.6490784,-166.6188965,-361.6685181,-251.3159943,-724.8453979,-172.1190643,-312.6433411,-708.1283569,-515.7072144,-366.9946289
799,-540.7019043,-476.3621826,-330.8655396,-98.90523529,-439.561676,-285.4943237,-164.3455963,-109.4321747,-272.0971069,-364.1699219,-747.9066162,-747.9066162,-381.1176147,-445.260437,-397.2103271,-588.3256836,-314.8291016,-365.7601318,-459.0645447,-280.8354797,-167.9462738,-355.4367371,-240.897644,-379.1051331,-417.5273132,-563.5793457,-352.4117737,-243.9399261,-306.3353882,-372.9911499,-372.5878296,-366.7991333,-167.9462738,-383.944519,-254.2985535,-724.1640015,-183.2273865,-314.5412292,-708.2498779,-514.7880859,-362.7848816
800,-540.3985596,-480.8634033,-345.947998,-110.1871414,-395.1347046,-290.8000488,-161.5352325,-106.2931824,-271.7179871,-364.080719,-747.0360107,-747.0360107,-381.6532898,-442.2945862,-400.5080566,-597.4260864,-316.016571,-370.6106567,-461.489502,-285.746582,-166.2699127,-353.5964661,-235.0827942,-388.4199219,-420.691803,-564.8099976,-360.3821716,-265.9165955,-315.8728943,-370.8994751,-379.9436035,-364.6165161,-166.2699127,-398.3408508,-266.3141174,-725.81073,-192.9379425,-316.8228149,-708.3962402,-517.7043457,-354.9387207
801,-541.326416,-481.1079407,-350.8360596,-121.0913467,-386.0462036,-296.1481018,-158.6954651,-101.4267731,-273.9393921,-363.048584,-745.5199585,-745.5199585,-374.0069275,-437.6334839,-401.7017822,-597.4141235,-308.7046814,-378.2271118,-457.1216125,-290.4410095,-171.4684448,-349.3789673,-235.6990509,-396.5808105,-425.2113037,-566.7368164,-333.9582214,-277.7529907,-326.2730713,-371.8458862,-388.0787354,-368.1381531,-171.4684448,-405.6602173,-279.391571,-726.8841553,-200.2065887,-320.3401794,-709.0545044,-517.0064697,-363.1985779
802,-540.6751099,-484.5578613,-356.5396729,-131.893158,-392.319519,-288.3990173,-152.4784088,-106.6825104,-266.5083313,-366.2531128,-742.2599487,-742.2599487,-367.2927551,-431.2816162,-402.6650085,-594.1153564,-312.7704468,-389.4281006,-456.9931335,-295.0302429,-174.9119263,-346.024292,-235.2344055,-400.8248291,-422.1930542,-566.8971558,-277.5088501,-284.3590698,-330.2453918,-375.8511047,-389.7215271,-368.6967163,-174.9119263,-396.2163696,-298.5328369,-728.6343384,-206.2752686,-320.9286499,-708.6536865,-514.6254272,-377.4968872
803,-540.1159058,-485.7339172,-365.0259094,-138.7801208,-393.8083191,-278.1801453,-158.7150574,-111.0868912,-267.8804626,-368.0590515,-713.8154907,-713.8154907,-359.7463379,-427.0734863,-398.3860474,-595.6778564,-330.6005554,-395.7973938,-458.0845032,-301.6286316,-178.8263702,-342.0932312,-242.6300659,-404.4296875,-418.7035217,-567.284668,-238.1695557,-292.8152466,-331.5103455,-379.9864197,-388.5353088,-365.9421997,-178.8263702,-381.7833557,-330.2252808,-729.7816772,-212.1967926,-321.6485291,-708.3937378,-515.8991089,-383.8383789
804,-541.2192993,-487.4984436,-371.0956726,-135.3782349,-399.3588867,-264.2310486,-164.7216949,-104.4902802,-267.3475037,-366.6970825,-693.7818604,-693.7818604,-349.4265442,-428.4416504,-395.03125,-593.1726074,-346.8747559,-391.1225891,-464.0595703,-304.8821106,-183.1746826,-345.8466492,-250.889801,-411.1113281,-416.9232483,-568.4175415,-244.4180298,-289.8677979,-330.0654907,-383.7538452,-390.9100342,-360.5019836,-183.1746826,-377.9993286,-325.4857178,-731.0843506,-215.9406281,-323.7449341,-707.2575684,-521.6000977,-389.3413391
805,-543.8873901,-484.5451355,-374.841156,-117.05336,-405.8267517,-254.0782623,-165.3235016,-110.5420532,-263.8380432,-356.2750244,-672.2816772,-672.2816772,-354.9959412,-431.7186279,-394.9195251,-595.3798218,-348.6119385,-369.1083069,-474.6953125,-307.7847595,-173.5522308,-342.4272766,-253.0832825,-419.0441284,-419.7344971,-571.1588745,-276.8103333,-262.1690674,-335.0627136,-388.3049927,-393.8413086,-360.099823,-173.5522308,-378.2498169,-271.5420227,-730.5054321,-219.2563171,-327.7413635,-707.6975708,-522.6015015,-387.738739
806,-547.4267578,-486.1157837,-384.6617126,-89.07132721,-415.2088318,-249.8397369,-162.9360657,-113.9505539,-259.9460144,-339.1246643,-634.1378784,-634.1378784,-364.1647339,-431.3737183,-395.9944763,-602.5283203,-335.6618347,-353.1032715,-471.6480713,-301.4098511,-163.4468689,-342.2580566,-255.2989197,-423.4606628,-419.3529968,-570.4231567,-288.953064,-236.8203888,-307.095459,-385.5968933,-398.0073242,-361.1889648,-163.4468689,-379.434082,-260.9111633,-730.0079956,-225.8226471,-325.0914307,-708.3162842,-520.7634888,-386.9427795
807,-547.3899536,-486.3011169,-390.8900452,-62.63892746,-417.3468933,-259.0785828,-157.2221375,-114.1559372,-261.0393066,-334.3239136,-611.2384033,-611.2384033,-359.2521362,-419.5466919,-394.2073975,-607.6654663,-293.828186,-341.2449036,-464.4271851,-259.4341125,-171.1944122,-345.3559265,-257.6324768,-409.1972961,-420.8833923,-570.5948486,-300.3764038,-245.1569519,-260.4429932,-383.8926392,-404.1249084,-363.8013916,-171.1944122,-380.7726746,-276.4147949,-732.2944336,-228.4815369,-271.9619141,-708.5319214,-520.770874,-384.4239502
808,-550.5926514,-484.2295532,-398.1444397,-58.11065674,-418.9938965,-272.7125854,-164.2122192,-112.624855,-259.7112122,-340.8963318,-597.1392212,-597.1392212,-362.9781799,-408.2424622,-393.9761353,-605.5672607,-268.5933533,-334.309082,-464.9404907,-233.5767365,-186.5127106,-347.6027832,-258.5239258,-372.5736389,-423.7329407,-571.2821045,-310.0250244,-275.2053528,-250.3466187,-386.1860046,-406.2093506,-354.9240723,-186.5127106,-378.679657,-255.4224243,-733.9346924,-238.2696838,-242.1014252,-708.5690308,-522.6206665,-386.1057739
809,-553.1678467,-489.8215027,-402.0888672,-70.08190155,-421.947876,-283.1572876,-170.0393219,-111.85009,-250.7732391,-344.9567871,-591.4974976,-591.4974976,-368.0480042,-416.5868835,-391.122406,-605.8713989,-268.9327087,-333.0810852,-466.6666565,-239.3336334,-192.9143829,-349.2559204,-263.1043701,-352.8086243,-423.9822693,-571.7650146,-317.2644043,-285.0388794,-268.9532471,-381.6575928,-410.8344727,-358.2088013,-192.9143829,-378.2684937,-213.8741608,-734.2295532,-247.8382721,-258.7926941,-709.4638062,-460.492157,-391.3136902
810,-556.9036255,-494.2310181,-407.1336365,-88.16608429,-431.1308289,-293.9685974,-169.620163,-114.008255,-243.7821808,-344.8828125,-595.2182007,-595.2182007,-381.7428894,-426.3975525,-391.4844666,-612.3664551,-279.3035889,-333.4910278,-466.9448547,-254.0925903,-199.8140717,-346.4679565,-270.043457,-349.9250183,-422.1304016,-570.4071655,-323.0334167,-290.3993835,-279.9458618,-381.4237671,-413.3413391,-360.5748291,-199.8140717,-370.5873413,-219.4686279,-733.7258301,-253.865448,-277.7556458,-709.864624,-407.0312195,-389.8378296
811,-553.9807129,-497.1576843,-408.6315002,-110.1337967,-442.6937561,-307.0503235,-169.8097839,-116.4285812,-245.2593842,-344.9570007,-598.0032959,-598.0032959,-388.7218323,-426.9980164,-393.016449,-619.4003296,-293.3311768,-330.5749512,-472.5422974,-264.2716064,-214.1629486,-346.5853882,-270.8019409,-355.7817383,-420.5820923,-570.9651489,-329.8240967,-294.6107788,-290.8662415,-387.7578735,-414.480835,-360.2232056,-214.1629486,-358.2707825,-262.2722778,-732.7767944,-261.7392273,-280.1409607,-710.1184692,-387.4295654,-393.3118591
812,-554.6394653,-499.811676,-414.5316467,-124.2876129,-445.3987122,-317.4399109,-181.9509277,-115.4061966,-244.5050812,-337.389679,-594.0628052,-594.0628052,-384.6549072,-433.2789917,-392.4782715,-620.7480469,-307.7397461,-324.6270752,-477.0394897,-268.6000366,-215.3913116,-344.2968445,-273.9519653,-362.5186768,-421.2818604,-574.2846069,-340.2750549,-270.4095764,-297.7973022,-387.7651978,-417.6721802,-357.6894531,-215.3913116,-349.3656921,-267.2327881,-734.5100708,-267.256134,-284.2712402,-709.7538452,-387.2807922,-403.3110657
813,-561.0124512,-501.0517883,-419.1652527,-130.9628143,-413.2627869,-323.6188354,-185.7116394,-118.6289749,-242.3342743,-331.0136414,-591.979126,-591.979126,-388.0312805,-435.7839355,-392.553009,-614.5082397,-303.8135376,-319.0518799,-472.4579468,-275.1488647,-212.0310974,-338.7663574,-282.1670532,-369.8152771,-423.0612793,-573.9859009,-346.1681519,-218.4387665,-303.3407593,-388.5679016,-421.8598022,-354.1728516,-212.0310974,-363.5272827,-271.8499146,-735.0944824,-274.9624939,-291.4552307,-710.1016235,-389.52771,-403.9740906
814,-561.2053223,-498.3546143,-416.8486328,-134.9962769,-396.8792114,-329.7764587,-184.3235168,-112.4971085,-241.9750519,-334.2214966,-593.3143921,-593.3143921,-395.7388306,-436.776886,-393.0159302,-607.1201172,-297.0524292,-318.5185547,-470.5396729,-281.4072266,-217.677887,-334.1035156,-289.9329529,-373.0642395,-422.5605164,-573.4059448,-356.321991,-199.6678314,-313.12323,-387.3189392,-420.5480347,-351.4723816,-217.677887,-400.3435364,-278.6600342,-735.9632568,-281.647644,-296.0463257,-709.8657837,-390.2054138,-394.9035034
815,-558.9107666,-486.6485901,-417.5806274,-140.2548523,-404.8838806,-333.9538879,-190.5780029,-104.4467697,-239.4015656,-338.0062866,-596.220459,-596.220459,-395.0491333,-440.1161194,-400.1742554,-607.7773438,-297.9442444,-318.5674744,-467.9322205,-285.3640137,-220.4449005,-336.858551,-292.3013916,-371.4384155,-415.3782654,-574.1060181,-360.690094,-210.9686584,-318.5431519,-385.1444397,-422.5175171,-350.6139221,-220.4449005,-411.1865234,-277.2095337,-738.0302734,-287.3709106,-299.5563049,-708.9073486,-396.0316162,-381.5099182
816,-555.1036987,-487.4650879,-420.9648743,-131.6982117,-412.1889648,-315.1206055,-205.0207825,-99.53520203,-237.8720703,-341.8120117,-598.1105347,-598.1105347,-404.6703186,-439.9155273,-400.5867004,-606.0012207,-305.5974121,-318.2183838,-462.214386,-290.3534241,-216.5233459,-345.6636353,-297.7041931,-377.2798767,-412.3523865,-577.7770996,-344.0762634,-223.1959839,-322.8833313,-387.0256348,-424.3015137,-350.190918,-216.5233459,-398.9997559,-272.1296387,-739.1812134,-294.7483521,-301.3485718,-708.9903564,-396.8840332,-371.3343201
817,-556.3100586,-492.9989624,-423.3304443,-104.6811829,-418.1243896,-283.0776978,-205.1829529,-102.3010483,-241.2657013,-347.3088989,-597.6843872,-597.6843872,-409.5626831,-445.4050903,-401.21698,-608.6737671,-308.9825745,-319.8531189,-457.6283264,-295.3577576,-209.5642853,-349.8727112,-304.4952698,-382.6712036,-415.0120239,-578.7196655,-288.5312805,-237.7696381,-325.8898926,-387.8015747,-427.9579468,-350.7709656,-209.5642853,-368.8834229,-265.5778503,-738.921936,-300.5229187,-303.7462158,-709.7503662,-395.9341431,-362.0097046
818,-554.5332642,-492.0927429,-424.03125,-85.04489899,-421.7173767,-274.5188904,-198.4989014,-104.2561264,-239.629303,-345.6874695,-597.2189941,-597.2189941,-406.6833191,-449.0201721,-400.4305725,-610.5859985,-309.2429199,-317.8894653,-460.072876,-298.0709229,-210.4941864,-352.6465454,-305.9222412,-386.5881042,-417.0830383,-576.9746704,-280.8210449,-250.6949615,-329.7982178,-392.5084839,-430.3707886,-347.6051331,-210.4941864,-357.953064,-282.0103149,-738.6515503,-303.5955505,-308.9105835,-711.0561523,-397.6343994,-356.848053
819,-550.0374756,-493.4568481,-425.8394165,-81.2403183,-428.5319214,-278.4758606,-191.1591797,-111.3695068,-245.5076141,-346.3670349,-599.7891235,-599.7891235,-408.7600098,-454.187561,-399.2857971,-611.0195923,-320.0858765,-316.2010193,-469.3236084,-300.3926697,-210.4336853,-359.0235901,-301.4822083,-392.1538086,-420.5318909,-577.5184326,-311.3232422,-265.0851135,-334.6161499,-389.7157898,-435.3262024,-349.1032104,-210.4336853,-354.5773621,-299.0163269,-737.7468262,-305.1099243,-312.8069763,-711.6655273,-402.1393433,-350.3109741
820,-548.4393311,-499.1293335,-432.3184509,-87.16416168,-437.5178223,-281.5162659,-188.9657593,-119.9771881,-251.014679,-345.730011,-599.8088989,-599.8088989,-408.1584778,-455.2626038,-397.9169617,-612.7244873,-319.52771,-312.8529968,-473.2512207,-302.0509338,-215.1065979,-364.5913086,-297.6169434,-397.9052734,-421.8876038,-578.8897095,-324.7706299,-235.9593811,-312.5646362,-385.7857056,-435.4918823,-350.0869446,-215.1065979,-351.2502747,-279.2649536,-736.8806763,-306.4163208,-317.4415588,-711.8249512,-406.3135376,-345.1293945
821,-550.788269,-491.0172424,-427.5959778,-101.1191559,-441.1743774,-281.71521,-188.3672333,-120.8481369,-253.1378174,-338.0404053,-598.4458618,-598.4458618,-402.3172607,-454.8125,-401.9703064,-609.3857422,-313.2541199,-312.94104,-471.0608215,-307.3916321,-218.1970978,-368.9525452,-297.6196289,-404.0287476,-419.405304,-579.5256958,-333.6005859,-187.8989105,-239.9491272,-389.5942383,-436.9103394,-352.7263489,-218.1970978,-347.1133423,-259.8933716,-736.5539551,-309.2449341,-320.2937622,-711.862854,-408.9668274,-333.2709351
822,-550.5492554,-493.2767029,-419.9128723,-106.5141754,-445.4578857,-295.7761536,-183.1061249,-130.5794678,-241.5298767,-337.9736938,-597.1484985,-597.1484985,-396.1577759,-458.5780334,-404.2841492,-608.0429688,-312.5939636,-313.2540894,-469.1809692,-310.4387817,-209.3276062,-372.0989685,-297.3095703,-409.7184753,-418.2582397,-579.3318481,-341.1430969,-196.473999,-218.500885,-390.524353,-437.8250122,-355.4296875,-209.3276062,-333.8609924,-284.4977417,-738.7237549,-313.3840027,-321.2568054,-710.4438477,-409.6626892,-329.73703
823,-542.3755493,-502.9743958,-418.7689209,-108.1545563,-451.2886353,-322.4677124,-182.0493927,-125.646492,-234.730957,-338.054657,-596.9310303,-596.9310303,-390.1253967,-465.0842896,-397.0696411,-610.7576294,-317.2843323,-309.6556091,-470.4580994,-312.7460632,-198.8125153,-380.138855,-291.192749,-411.588501,-418.3948669,-579.5978394,-349.8463745,-222.6203766,-231.5291901,-391.1820374,-441.7936096,-358.1325073,-198.8125153,-339.6855469,-332.2689209,-741.4108276,-317.7401733,-324.6492004,-709.7175293,-412.1429443,-330.1444702
824,-541.8579102,-497.9305725,-421.4477539,-116.7483139,-453.4421387,-347.8016052,-181.2589417,-116.7502594,-238.9940643,-337.2302551,-599.4399414,-599.4399414,-395.0228882,-464.1822815,-393.6943054,-609.0656738,-317.9993896,-304.4055481,-458.1072083,-319.9072876,-194.1936798,-382.5732422,-289.9983521,-410.1681824,-419.4025269,-579.8880005,-356.5077515,-232.1561737,-242.6664429,-393.2314758,-442.7145996,-359.8057556,-194.1936798,-350.2624207,-354.7818909,-741.0618896,-323.3174133,-327.4789124,-710.3652954,-415.9076538,-335.2644958
825,-544.2763672,-494.4604187,-423.592865,-124.405899,-430.0074463,-363.1223755,-184.1039124,-116.2492523,-237.9364624,-341.3381958,-599.8955688,-599.8955688,-396.7453918,-456.7740479,-402.991333,-604.9952393,-294.2753906,-300.9906616,-442.3048706,-323.743988,-190.5219421,-383.9978943,-292.2722473,-407.4790649,-422.43396,-580.4689941,-362.8559875,-243.494751,-256.5892944,-394.3606262,-442.0718079,-365.7099304,-190.5219421,-352.4432678,-320.8171387,-740.9708862,-327.8187866,-328.7721863,-710.5593262,-420.9239197,-339.0524292
