,2760_Don_Giovanni_K_527_-_Overture.wav,2965_fantasie_in_c_major_d_934_a9b2ca46.wav,3016_nocturne_op_32_no_1_in_b_major.wav,3097_giovanni_battista_concerto.wav,"8_Piano_Pieces,_Op_76_4_Intermezzo.wav",Four_Seasons_Violin_Concerto_in.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 1.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 4.wav,J.S Bach - La passion Selon Saint Matthieu - 2nd Partie - 2.wav,PMLP245338-gabrielli_suite_m1.wav,Rossini - overture_to_william_tell (1).wav,Rossini - overture_to_william_tell.wav,"Sentimental waltz, no. 6 from Op. 51.wav",Swan Lake Op.20 - Act I Intro.wav,Swan Lake Op.20 - Act II Pt.1.wav,"Symphony_No_6_in_B_minor,_Op_74.wav","Trio for Piano, Flute and Bassoon.wav","What_shall_I_make_of_you,_Ephraim.wav",piano-concerto-no1-in-g-minor.wav
642,1524.23683,705.9135009,564.3001576,2497.709131,625.8437115,1159.922782,1439.892466,1583.414975,963.9217993,2474.187577,1632.029942,1632.029942,2770.221606,2133.286987,1080.833031,1580.015077,1669.658366,1327.372553,1754.137143
643,1553.390274,754.588376,583.3996456,2396.716661,616.703086,1155.748074,1486.869087,1562.909386,1015.711489,2523.531852,1720.353998,1720.353998,2826.401246,1880.749237,1005.042916,1625.169745,1645.819945,1294.061641,1823.09389
644,1580.302563,715.289615,700.4117144,2233.767838,622.4044708,1192.507535,1552.770596,1523.923555,1113.614574,2488.622569,1769.141253,1769.141253,2691.484659,2040.574137,933.0968689,1659.955109,1540.917766,1288.650476,2088.113458
645,1554.934618,707.165648,697.983235,2201.997214,596.3872342,1233.282553,1618.603791,1529.1905,1096.610401,2380.917286,1760.240775,1760.240775,2348.53522,1895.117183,950.798056,1786.597737,1513.74348,1274.828349,2209.454851
646,1423.332411,705.468973,598.2680197,2186.407461,599.3210318,1576.498496,1578.330702,1578.350283,1016.573401,2335.220911,1672.112758,1672.112758,2510.323133,1808.499728,1013.872965,1878.533032,1615.583326,1329.235658,2141.017343
647,1431.848249,691.1511452,542.8530077,2101.165525,602.6243825,1905.817582,1623.058044,1775.291348,1021.634314,2357.153367,1594.366618,1594.366618,2518.927126,1765.348852,1012.51924,1784.008917,1696.831162,1383.727514,2033.189606
648,1393.197339,702.054824,532.857653,2013.45213,601.864082,1958.903908,1532.006974,1967.158724,1005.031045,2310.099976,1658.495556,1658.495556,2587.879611,1693.404198,978.2465415,1694.346885,1777.587522,1399.218609,2163.786699
649,1382.069183,686.6941373,514.4316303,2157.551514,588.2546087,1981.659852,1503.116964,2132.353471,1000.525139,2287.803665,1626.89186,1626.89186,2643.005859,1768.760321,977.0948274,1612.536295,1684.399678,1397.318741,2342.832998
650,1385.025055,704.0537349,562.7412693,2450.790291,601.3717667,1948.268333,1495.192555,2060.082404,980.0298174,2432.899164,1686.320367,1686.320367,2644.820978,1890.349136,978.9899067,1553.4471,1518.016095,1362.830432,2118.898419
651,1391.190057,685.4274466,530.59394,2416.952995,638.0998499,1838.687317,1550.848435,2168.011891,979.1547956,2534.088547,1719.28752,1719.28752,2641.784694,1822.692104,1009.189049,1511.498355,1366.474597,1302.594693,1876.862227
652,1385.861944,690.0352169,541.7413707,2414.855066,639.5964117,1872.886382,1483.758932,2139.24215,959.8280824,2546.348703,1678.996327,1678.996327,2607.379547,1708.515415,1058.586224,1523.409426,1388.043067,1272.440596,1825.335951
653,1412.704325,699.5543233,529.4968874,2330.98519,619.2412796,1960.165539,1474.927491,2221.837527,1039.360501,2361.868207,1607.844175,1607.844175,2391.135161,1790.058901,1060.056662,1578.99603,1338.623308,1190.468256,1947.385482
654,1396.630571,686.3501836,561.6543298,2022.073573,634.3814745,2098.820225,1490.415534,2317.350096,1080.514554,2294.142416,1464.25309,1464.25309,2271.561806,1915.296192,1057.346268,1614.778773,1314.534876,1123.393013,1740.568196
655,1402.083206,703.8955792,557.2102632,1951.148588,643.5182123,2181.806213,1408.855203,2199.486936,1046.50404,2322.150071,1522.898807,1522.898807,2540.036832,2046.69243,1027.970094,1577.741473,1316.194514,1129.056575,1637.52892
656,1431.864734,725.1599373,565.1124142,1847.012526,573.2813388,2045.989975,1347.877126,1915.649184,1056.560044,2312.860737,1585.361405,1585.361405,2559.411503,1889.21149,1006.617075,1536.513084,1387.930435,1124.381341,1689.598256
657,1371.260847,703.1293278,649.2096332,1798.63607,545.417863,1899.387484,1393.992379,2083.831112,1004.5506,2296.128486,1537.944381,1537.944381,2662.587879,1552.4531,1013.936445,1448.661759,1374.890342,1177.201523,1818.692336
658,1320.428254,690.0466377,626.7036478,1769.425042,560.9216784,1809.185175,1412.588393,2265.413283,996.2547602,2478.847573,1552.279625,1552.279625,2567.416876,1600.068555,1066.958229,1453.218049,1293.366696,1291.925052,1906.018683
659,1300.526475,698.1000003,567.5568838,1950.41277,591.0366192,1784.503627,1369.604188,2261.133867,1002.758267,2588.025498,1543.897475,1543.897475,2146.934122,1655.591933,1056.897074,1454.581592,1249.316502,1297.085338,1838.514617
660,1365.804826,707.0146421,589.5516229,2139.084724,650.7875291,1898.65229,1307.804238,2289.501801,973.0855197,2485.152415,1506.020653,1506.020653,2054.709682,1638.769381,1054.529552,1494.398654,1299.343639,1220.293209,1860.319851
661,1360.918039,721.0713961,579.5818364,2247.416475,636.6211639,1957.806213,1298.888904,2352.475875,1002.343777,2396.724918,1503.125847,1503.125847,2080.934128,1566.532988,1091.458396,1505.292823,1396.565318,1176.830899,1856.42297
662,1367.247183,724.0770721,596.7841564,2324.447736,601.1060359,1987.161636,1316.501068,2294.171625,1049.009392,2364.840867,1437.489537,1437.489537,2153.904121,1712.6621,1165.42056,1472.314645,1368.531406,1135.696361,1948.0594
663,1295.937328,722.6526588,578.1258942,2415.663169,625.3049518,1841.821587,1342.120747,2197.700318,1088.282851,2338.043327,1440.867699,1440.867699,2268.008212,1720.176647,1170.815717,1438.075439,1352.659089,1079.964401,2174.588331
664,1274.107218,752.3575651,544.8755962,2369.710024,608.0418747,1592.248595,1372.079792,2111.938471,1118.951706,2374.997036,1480.398095,1480.398095,2259.147348,1694.480744,1120.107955,1469.796352,1426.386676,1046.781591,2206.935296
665,1326.133151,740.1474542,500.1021363,2254.596024,612.5794755,1578.620889,1449.951668,2010.614148,1079.776616,2438.323293,1510.710636,1510.710636,2251.606194,1737.782776,1128.046429,1560.946261,1651.9677,1018.290997,2146.716017
666,1353.701942,707.2647672,493.1648561,2199.263759,619.3512166,1664.633714,1474.691072,2089.152258,1022.956347,2459.913187,1594.982671,1594.982671,2228.470327,1582.89429,1066.129331,1579.608739,1783.862408,1053.091288,1888.680841
667,1380.628323,695.854656,460.5170458,2134.711515,586.5071684,1672.552793,1371.213678,2275.058269,1001.333788,2429.917515,1633.90764,1633.90764,2027.538195,1515.71015,1036.61252,1540.558539,1797.159758,1075.642711,1783.331788
668,1355.109927,714.636657,474.9312695,2119.784503,611.7939765,1584.354209,1301.397238,2456.071562,1016.733464,2395.998316,1601.008401,1601.008401,1938.629478,1602.442375,1077.49492,1503.80787,1883.720178,1107.478581,1791.332698
669,1293.099351,723.3198546,513.54004,2066.47603,701.7468094,1459.934868,1315.859743,2524.490775,1085.649944,2416.428811,1512.248345,1512.248345,2321.281826,1549.668556,1051.274141,1455.009482,1915.184221,1113.379206,1694.977232
670,1230.305803,701.8338499,515.7959691,1904.22298,669.7991368,1459.517372,1342.173272,2624.337303,1145.23632,2449.40833,1625.300808,1625.300808,2804.89076,1614.320291,1017.507612,1450.245593,1719.149826,1112.772538,1696.711365
671,1292.767178,702.8482482,494.5214225,1911.395788,659.4898676,1527.153471,1296.319737,2496.798229,1177.563963,2401.310108,1680.456993,1680.456993,2933.406016,1666.529175,957.9711956,1457.865781,1591.517591,1141.718835,1744.746736
672,1301.175823,687.953342,517.9687072,1911.042784,661.0070489,1473.964453,1277.740615,2578.644692,1097.555045,2311.050829,1661.73555,1661.73555,2765.283488,1485.631378,904.9778785,1487.324333,1639.435722,1142.08809,1839.563426
673,1334.410878,691.193395,488.2785448,1951.355036,630.4446929,1459.335046,1264.978441,2573.173006,1047.241668,2391.941474,1624.024732,1624.024732,2757.958524,1585.105439,856.1254438,1471.089087,1791.159751,1113.256307,1989.809391
674,1315.343055,698.7641513,466.5765164,2105.928221,645.5317084,1598.042459,1305.893428,2505.194804,1072.892695,2394.384109,1651.775347,1651.775347,2734.916042,1575.958204,904.1492278,1428.494362,2039.312619,1083.944125,1909.674239
675,1310.838889,665.7429219,471.0042039,2244.774464,654.9113639,1816.698834,1390.257036,2588.221627,1121.86493,2360.237916,1673.797046,1673.797046,2466.691761,1679.820823,999.8046059,1398.369212,2022.890602,1111.01847,1851.672223
676,1311.458413,685.7369798,454.9903869,2224.242234,633.4180654,1786.36765,1382.629636,2576.614359,1078.905916,2447.108853,1675.918431,1675.918431,2312.411572,1808.781964,1031.045417,1416.658549,1900.359742,1115.728551,1835.680123
677,1269.939051,672.7544064,445.171583,2122.009231,615.1297319,1683.815657,1388.201827,2452.495669,1077.588521,2519.792622,1613.999792,1613.999792,2292.537174,1617.151305,945.9737571,1401.152634,1893.384025,1130.82777,1763.826722
678,1222.543214,664.9000014,448.5187406,2002.055817,607.0213378,1523.178692,1434.496704,2358.570235,1156.923512,2580.579182,1639.985833,1639.985833,2278.927177,1571.259436,925.001703,1400.11002,2092.699416,1129.628508,1793.075693
679,1240.975593,678.5654468,461.7820234,2060.166451,590.1394252,1409.937239,1473.748574,2324.793457,1085.316873,2454.349439,1623.505861,1623.505861,2127.600001,1522.137989,916.6023391,1434.584486,1982.322318,1148.376772,1884.263915
680,1206.056422,702.9983413,479.9394404,1970.354736,574.429391,1426.799004,1508.458482,2350.186828,1158.916698,2453.252874,1673.481349,1673.481349,2021.761305,1508.987344,918.5029021,1474.102333,1804.418061,1158.642486,1774.194744
681,1236.332516,733.2909014,432.5150954,1946.038119,613.3353897,1664.70254,1564.890782,2407.555179,1154.718398,2509.562653,1651.913512,1651.913512,1979.168574,1455.490903,919.7792584,1563.094436,1757.642554,1212.209023,1588.812503
682,1239.084867,706.9075732,410.1065207,2089.122398,585.2042687,1738.378955,1591.573039,2221.798222,1129.044447,2534.681225,1587.41084,1587.41084,2001.753386,1504.411231,957.9993242,1595.397402,1745.206304,1153.605228,1414.625966
683,1224.957399,706.7236216,416.4818955,2156.979658,598.946504,1693.953739,1489.24042,2160.694819,1146.695097,2572.929177,1499.435692,1499.435692,1944.646451,1492.272367,986.2043294,1576.94017,1793.653379,1005.450326,1472.003584
684,1238.312073,692.4482687,415.4507224,2353.504365,581.8642677,1640.677555,1394.183626,2126.027031,1218.221126,2629.727703,1433.281388,1433.281388,1916.053059,1547.168012,951.6313923,1663.690838,1800.32187,1019.303896,1439.221152
685,1206.207033,734.705358,415.1872154,2361.326881,592.807374,1653.340925,1356.686447,2105.042684,1318.934678,2693.090625,1402.359421,1402.359421,1908.156513,1533.225343,928.7535112,1694.299837,1786.080969,947.2732341,1386.532341
686,1153.206017,764.1396131,466.1205533,2178.791203,621.4784554,1769.907701,1342.625739,2043.647525,1205.998744,2749.851494,1414.898196,1414.898196,2022.811154,1525.268923,972.6024883,1652.25768,1807.393272,908.1784982,1433.335705
687,1166.059806,764.5059716,490.59168,2003.627564,632.2619604,1958.756169,1290.985089,1990.376504,1135.146017,2724.569948,1452.341765,1452.341765,2296.841559,1591.263849,994.1514482,1631.723069,1868.814967,915.559316,1501.2914
688,1209.645092,750.3119418,461.7089933,2020.793579,628.0006697,1901.561754,1294.68332,1981.030309,1118.646746,2684.036902,1397.047871,1397.047871,2801.903116,1597.932219,951.4931153,1624.153187,2091.402306,896.2734108,1536.394518
689,1220.824269,699.416219,443.9138577,1953.31167,632.1910618,1782.795063,1285.64154,1978.349232,1144.142159,2695.185103,1419.540962,1419.540962,2505.804159,1708.914044,950.8679233,1521.833651,2179.228696,937.2768276,1492.96113
690,1284.066763,705.3444628,403.3410519,1895.127138,638.0187571,1704.594899,1281.053203,1923.97732,1212.581168,2597.218014,1419.426542,1419.426542,2547.59075,1781.646013,939.4894545,1390.112729,1790.292208,982.9979246,1606.312054
691,1290.538894,695.4245282,515.9668769,1964.93493,624.0603764,1599.940357,1259.0953,1832.001304,1276.876656,2595.877686,1388.200032,1388.200032,2652.111502,1663.280086,967.8291088,1291.720879,1392.782195,1029.347183,1646.694836
692,1260.973918,692.9099497,520.2742263,1955.264513,627.3712613,1534.482177,1285.206714,1874.115082,1191.655518,2663.638598,1390.979026,1390.979026,2492.771739,1698.109019,986.3479745,1290.750206,1290.212649,1083.099244,1591.153305
693,1250.407843,711.2580541,466.1541554,2049.52313,612.8493464,1396.242116,1361.029104,1860.231635,1126.018404,2685.643271,1407.31252,1407.31252,2812.226071,1674.086293,983.9347547,1364.081441,1351.172116,1085.649101,1784.781377
694,1248.809556,703.2120182,445.3347291,2208.810008,582.9971059,1274.801367,1385.221932,1839.81013,1063.129763,2695.138635,1498.789048,1498.789048,3265.688141,1512.399697,1029.642949,1424.212652,1403.742206,1085.042214,2112.438658
695,1251.827486,696.4613389,433.3715699,2444.441947,545.4452917,1205.958092,1422.942943,1829.103851,1162.050986,2716.481043,1525.796894,1525.796894,3265.972713,1585.644922,995.8577313,1481.422843,1391.45625,1095.540881,2105.601655
696,1247.176342,674.7364194,416.4075739,2584.043014,519.1207036,1143.927383,1464.512696,1950.972614,1177.666557,2601.611243,1487.325539,1487.325539,3040.694935,1750.096752,928.5785164,1573.13782,1317.335374,1116.345177,1866.042731
697,1207.827369,668.3740572,597.6222178,2493.953626,506.2310896,1222.32612,1462.126801,2006.921369,1078.972588,2558.773065,1417.470957,1417.470957,2590.45479,1524.327337,903.7294792,1495.039545,1311.237318,1177.471127,1768.414078
698,1210.46563,668.3043271,687.5388377,2265.776487,500.9570229,1341.485797,1443.218053,1957.067355,1060.529122,2637.360796,1433.412911,1433.412911,2663.573464,1286.169573,976.753208,1398.815092,1397.689201,1153.998722,1814.657846
699,1221.725974,681.9801058,668.8172011,2008.75661,515.5162823,1297.723004,1447.446077,1934.469551,1149.297769,2624.45278,1410.568964,1410.568964,2645.730843,1322.087534,986.3840707,1378.071465,1456.232035,1128.110745,1856.365704
700,1253.920997,698.3211215,597.5136292,1886.572307,518.6502956,1315.723025,1379.398087,1930.600007,1246.577408,2591.166424,1378.78325,1378.78325,2776.398236,1317.34243,986.009711,1407.737019,1483.441543,1143.075774,1950.4124
701,1265.67873,688.2105807,586.0343504,1790.331193,507.9453818,1324.149782,1394.17848,1872.594245,1207.968782,2560.674606,1393.842906,1393.842906,2874.579509,1266.699092,901.0541707,1467.37166,1379.92266,1140.893885,1813.400862
702,1256.941633,677.7820659,604.8222016,1626.518891,587.2429629,1614.225289,1471.374273,1839.320037,1178.262034,2546.739039,1391.779517,1391.779517,2559.410299,1224.685329,863.039429,1487.046012,1330.647109,1104.27309,1827.038426
703,1318.502313,726.9744262,581.9862028,1675.862543,674.8925943,1763.890627,1496.590849,1846.531063,1277.303521,2607.288296,1339.032803,1339.032803,2381.01292,1254.982088,892.3685766,1458.278795,1392.803391,1094.558031,2151.906467
704,1312.268964,746.9804305,535.7590585,2155.380212,631.7261826,1783.553717,1398.22861,1845.222586,1201.653969,2582.116829,1410.939392,1410.939392,2398.321235,1384.279224,908.5560796,1500.416647,1313.398488,1128.333995,2509.910652
705,1298.287767,711.1922378,539.4556268,2599.797868,573.7656829,1815.652204,1312.194037,1864.774522,1159.874505,2590.166794,1419.326158,1419.326158,2244.297598,1350.726318,972.3635166,1513.233707,1392.655694,1025.878429,2980.576365
706,1311.715725,718.7016684,529.4966834,2622.471382,573.6618749,1671.2847,1318.105934,1899.4444,1292.912081,2650.778382,1347.252857,1347.252857,2261.902509,1379.842271,1021.847424,1494.460974,1442.592805,950.2688498,2840.2038
707,1329.892682,738.0411669,523.0704873,2471.438294,591.2069118,1481.371387,1382.064792,1928.899532,1305.805816,2584.295819,1346.238967,1346.238967,2798.503519,1415.428549,1093.202128,1525.383573,1423.672815,987.117385,2550.882847
708,1312.703729,705.2853355,522.2011231,2260.545152,621.7995947,1344.784842,1430.919473,1849.688197,1347.475256,2548.16226,1413.203807,1413.203807,2835.816493,1445.801944,1190.22153,1496.015385,1510.89582,1021.755853,2193.992464
709,1302.758146,725.1004899,500.8816165,1976.831155,623.8625248,1246.120893,1455.188335,1777.007388,1260.959782,2565.530159,1421.560221,1421.560221,2781.57688,1467.29879,1094.854545,1449.65991,1557.970644,1023.934625,2040.33733
710,1278.49489,703.506251,503.9034423,2027.162638,622.0170855,1246.087056,1437.142792,1859.926311,1175.829142,2656.880706,1352.808581,1352.808581,2749.264913,1610.967949,1087.839057,1439.535199,1458.62361,1051.485769,1864.78183
711,1310.855049,697.5086581,501.7795787,2164.550291,615.5082104,1265.746486,1388.571995,1954.654499,1234.938691,2602.904047,1301.588165,1301.588165,2812.748697,1687.125196,1083.031198,1432.52814,1378.920335,1088.696424,1871.696559
712,1321.233406,693.872903,484.4334888,2081.746306,605.9553757,1267.552291,1408.913017,2033.259556,1367.235332,2592.468987,1306.773399,1306.773399,2730.114795,1601.593208,1123.029327,1450.607271,1225.764853,1076.198217,1722.405274
713,1239.955018,776.811904,516.4377655,1915.306167,610.3186115,1364.48976,1445.303303,2086.254573,1365.373718,2630.868789,1233.985926,1233.985926,2706.297483,1440.871747,1184.351792,1440.029654,1270.579255,1077.258733,1811.400509
714,1224.684154,779.2445232,526.7164949,1909.017153,622.5177028,1368.258052,1446.296889,2089.58638,1303.79369,2564.30887,1242.134038,1242.134038,2842.98796,1398.664822,1118.63363,1400.269809,1298.573645,1093.334236,1884.242155
715,1271.054513,729.4773725,524.2918448,2100.178926,599.6495248,1371.652286,1474.002281,2057.189365,1271.185149,2551.977846,1243.242871,1243.242871,2946.018979,1461.603968,1053.095535,1413.81389,1247.019994,1067.844231,1879.183396
716,1374.620309,744.5820373,527.0251218,2210.644703,603.8777842,1490.211357,1484.874512,1976.694836,1263.390204,2555.843561,1242.494258,1242.494258,2965.028199,1506.89414,1114.894096,1446.513057,1227.877271,1059.292292,1947.277546
717,1367.463842,812.8968887,563.4884506,2143.899,745.4678533,1888.078818,1537.347077,1940.051795,1210.49377,2613.625829,1346.217218,1346.217218,3035.816602,1348.95174,1126.048388,1425.25178,1224.304114,1074.244552,1955.008664
718,1238.639029,796.9107121,851.1198987,2212.107689,910.6839135,2011.473529,1502.937846,2001.216272,1282.544027,2635.046123,1389.200002,1389.200002,3091.987623,1322.312965,1192.294565,1403.201109,1334.278457,1088.207067,2144.551093
719,1142.360066,773.0519639,880.0991005,2165.680084,896.8126775,1805.539128,1511.140305,2040.5561,1316.159774,2618.337673,1336.217449,1336.217449,3037.041534,1618.176952,1200.041364,1406.793304,1487.463932,1130.481225,2308.375573
720,1100.322085,785.0647927,833.1154196,2058.739108,821.2458774,1599.82934,1501.66198,2051.908207,1376.355765,2657.248494,1378.096223,1378.096223,3031.819481,1673.761475,1018.323085,1379.235781,1413.632027,1138.308015,2178.408873
721,1070.251068,757.7525988,815.8988235,1954.862318,806.9317836,1508.447981,1376.298336,2040.412388,1250.991338,2687.821214,1261.458484,1261.458484,2771.907326,1607.300967,1010.721616,1445.470519,1423.013302,1072.743839,2216.127156
722,1065.885121,747.213193,795.967502,1966.885463,806.2099031,1516.692118,1406.727909,1817.219439,1211.098215,2601.707631,1158.905293,1158.905293,2622.694946,1615.242738,1013.352959,1524.034751,1474.720756,1017.232921,2303.807383
723,1084.80884,755.1922893,748.5622661,1792.771398,826.1730979,1499.933119,1428.006559,1750.182722,1237.50664,2618.377865,1194.764879,1194.764879,2718.623562,1696.742966,1031.574772,1557.321674,1534.724482,986.760879,2313.387338
724,1074.656439,748.1251018,713.4498842,1678.2932,844.1744031,1472.829416,1349.592123,1727.834738,1340.941197,2556.145735,1210.206538,1210.206538,2913.27688,1696.490524,956.3995406,1549.724516,1428.978728,1000.841479,2086.475784
725,1065.258562,715.0804221,692.0637605,1675.998376,792.8641904,1463.312464,1330.172611,1805.599374,1355.784565,2506.565691,1246.098855,1246.098855,2874.769707,1806.469576,989.1105388,1542.760984,1384.13309,960.2243225,1972.99108
726,1053.21973,717.8449582,700.9190725,1825.398033,768.3731708,1462.634772,1308.900839,1793.978371,1252.910861,2501.400823,1253.804104,1253.804104,2802.580033,1786.884882,1102.232168,1496.582802,1334.074927,1029.728219,1972.731671
727,1076.507082,708.2043557,742.9772618,2183.689115,756.2790551,1589.027448,1300.691542,1761.915029,1202.966311,2504.456047,1272.638269,1272.638269,2904.381282,1749.832741,1165.013027,1457.693756,1299.766973,1009.171168,1870.869694
728,1072.088381,719.20351,799.8217675,2347.038507,736.9570418,1633.654034,1331.45977,1751.428976,1268.419964,2561.928442,1343.906347,1343.906347,3021.005743,1710.890375,1098.917326,1480.149269,1247.728875,1011.39904,1835.560863
729,997.1548846,721.9548624,801.2137569,2267.984755,726.1434422,1666.299618,1352.180401,1752.244535,1302.131571,2533.239034,1193.737189,1193.737189,3038.512208,1763.661381,1058.439222,1506.545262,1201.876499,984.816548,1930.657303
730,965.9597079,713.9464883,769.4292112,2078.92232,708.2545393,1670.090427,1426.405211,1775.882419,1275.057475,2541.137176,1194.052073,1194.052073,2893.337674,1881.329577,1086.313287,1527.288878,1378.090998,983.4584876,1897.975811
731,962.5201551,727.6605828,737.3401897,2034.800151,726.4822282,1558.716103,1455.444454,1803.351603,1333.669268,2577.680256,1195.16627,1195.16627,2902.088295,1778.870656,1128.138206,1480.422124,1386.835818,976.7882325,1896.522882
732,913.1078276,714.4065839,713.1618622,2025.900089,680.7223907,1616.926547,1589.191036,1853.123334,1284.960417,2597.596313,1233.711116,1233.711116,2809.158846,1589.110615,1106.582972,1362.570527,1344.016381,985.8860708,2119.188154
733,847.7615425,678.6638146,689.0250734,2163.371631,635.9792628,1525.567103,1670.606715,1824.858058,1226.890813,2593.250188,1252.72084,1252.72084,2657.833809,1593.867405,1101.337973,1289.927482,1435.713244,1023.048815,2033.097654
734,818.1740655,675.8193185,706.192172,2100.445379,616.9666308,1440.02822,1590.952323,1812.844451,1254.058979,2611.684119,1136.822135,1136.822135,2726.85016,1666.924676,1172.540674,1266.820723,1508.235596,1000.88797,1970.849791
735,836.3181972,723.0098922,674.6136953,2030.154032,600.4078073,1336.78179,1536.921828,1772.154635,1396.399605,2604.749597,1145.962457,1145.962457,2841.981908,1588.45736,1244.601081,1296.618346,1553.765307,1001.241426,1897.038105
736,872.2877498,727.6679421,662.9041657,2009.357863,621.2978222,1242.136686,1452.829455,1746.561619,1414.536407,2578.308494,1160.862344,1160.862344,2947.850438,1570.2552,1344.042808,1374.955282,1511.080963,1008.059393,1877.35184
737,902.8276469,710.74601,674.4002339,2154.080377,633.8481064,1226.182221,1510.395444,1737.581156,1406.301256,2569.63786,1180.295105,1180.295105,2868.520268,1530.769992,1207.471915,1429.441425,1429.379101,1019.036581,1955.107311
738,945.8265722,716.9611365,667.4799361,2200.241748,665.9217174,1190.233704,1487.186641,1796.673795,1281.304858,2554.288906,1137.102662,1137.102662,2890.599822,1527.335588,1180.218652,1510.695701,1539.863653,1042.546538,2028.475157
739,1044.755297,738.3419587,678.7438838,2180.327164,671.6375274,1215.249366,1477.512138,1815.983275,1304.157147,2456.551836,1145.403372,1145.403372,2721.261659,1593.34196,1216.692811,1552.351447,1749.935512,1168.937058,2222.024586
740,1089.34161,731.7941723,657.4067236,2240.238951,676.2720419,1255.006659,1436.484181,1801.846236,1312.538957,2419.514779,1116.716004,1116.716004,2634.797812,1589.70278,1206.230416,1490.529725,1817.44235,1236.86021,2065.432607
741,1141.990413,754.4270932,647.9674081,2229.051271,646.6853042,1320.736205,1447.489526,1788.111092,1234.069649,2409.600838,1144.038502,1144.038502,2494.595896,1626.194501,1240.951534,1358.976661,1815.183574,1237.202117,1914.999806
742,1305.809588,750.9015779,642.3672611,2087.528645,607.9054923,1369.709557,1450.862745,1788.438472,1244.102331,2374.558514,1235.268896,1235.268896,2653.816019,1669.159912,1144.714529,1290.258439,1879.742705,1252.030504,2026.820145
743,1457.380033,737.0543345,613.2137054,2065.771426,547.7683509,1363.101484,1430.876422,1678.889574,1287.995446,2385.407831,1344.58432,1344.58432,2970.390489,1732.633578,1079.820068,1236.764735,2015.171952,1266.442656,1905.406616
744,1512.879952,767.1823387,513.1125581,2116.955356,490.5214716,1428.061022,1361.272798,1616.816975,1141.939903,2294.629197,1202.82493,1202.82493,2847.00212,1818.590519,1063.818293,1211.272464,2165.286955,1232.247548,1892.298771
745,1493.69883,767.4091654,492.522991,2141.845543,469.30178,1418.536751,1337.730191,1620.668199,1114.890841,2298.832095,1250.073812,1250.073812,2389.803571,1970.676161,1127.55969,1229.857036,2380.07117,1205.226346,1808.931022
746,1496.443907,753.81539,517.2390751,2199.580797,484.4031873,1525.506723,1368.813781,1574.739855,1209.041191,2359.785949,1242.921628,1242.921628,2515.689299,1855.138975,1149.292974,1240.170764,2456.467805,1193.439108,1827.394407
747,1375.982721,738.7811637,564.5885822,2373.597062,499.9652762,1591.561748,1358.839908,1633.981681,1208.009132,2261.41054,1262.999211,1262.999211,2700.822029,1814.332706,1170.777968,1299.469955,2276.616923,1169.483876,1861.1864
748,1384.786691,737.398124,699.2205265,2478.05669,494.7215444,1550.938334,1439.272082,1701.135334,1332.444191,2159.908547,1240.848081,1240.848081,2817.615419,2107.928802,1192.090192,1315.342279,2126.355267,1073.651851,1975.102995
749,1360.776657,756.5491056,727.7161197,2303.024243,481.5612604,1550.797897,1504.813241,1664.254972,1238.840348,2108.055622,1261.203947,1261.203947,2855.004022,1659.599081,1164.655854,1317.404416,2069.308217,991.5797644,1811.715678
750,1330.238796,775.3303316,697.7098288,2184.924272,489.8692205,1648.693784,1506.913762,1559.061482,1241.482679,2140.998642,1240.741709,1240.741709,2724.695329,1464.492727,1120.398238,1353.007038,2263.201243,974.3510857,1701.770499
751,1492.502658,763.8111446,708.1431401,2257.586053,510.4124828,1939.198031,1457.930816,1532.517179,1314.74267,2084.564373,958.0255529,958.0255529,2709.639859,1565.577582,1039.180623,1328.774277,2593.685163,979.1817721,1686.36082
752,1582.312851,780.7609466,869.5303683,2077.681338,524.3364967,1775.8712,1469.289825,1644.750444,1145.652445,2068.553939,1066.801408,1066.801408,2792.062787,1397.425041,1073.595663,1305.862301,2559.237406,995.5287199,1685.572354
753,1632.038076,774.6549291,884.3419126,2031.285005,508.621847,1775.305158,1472.426283,1674.97274,1156.769133,2192.43879,1257.019433,1257.019433,2649.380818,1113.764282,1072.085863,1257.971162,2618.472548,899.8225041,1549.270752
754,1539.617971,771.4353874,822.4774399,2017.136669,489.3468445,1813.372712,1523.923927,1622.966135,1108.809057,2286.002804,1286.834263,1286.834263,2494.826405,1204.399699,1047.265274,1246.857468,2771.696149,879.3117503,1491.557471
755,1493.536844,752.6208237,811.2453602,2033.037737,472.0536019,1822.016725,1553.289191,1504.417502,1069.680464,2399.101414,1310.052958,1310.052958,2491.457856,1477.581354,1052.33401,1260.908367,2561.432996,874.7993874,1640.520242
756,1572.179867,785.5021195,886.5413672,2266.761302,465.6650911,1924.018731,1451.772767,1451.799388,1036.515423,2469.192704,1281.379082,1281.379082,2563.865249,1600.964251,1073.307648,1268.864188,2586.384887,938.0955199,1645.932687
757,1560.34318,786.1572676,889.6563875,2284.703981,490.8888963,2002.839266,1411.526019,1531.160337,1177.962971,2352.949702,1203.416241,1203.416241,2557.042301,1698.385939,1030.964556,1185.288082,2995.235964,927.1810472,1670.795737
