,2760_Don_Giovanni_K_527_-_Overture.wav,2965_fantasie_in_c_major_d_934_a9b2ca46.wav,3016_nocturne_op_32_no_1_in_b_major.wav,3097_giovanni_battista_concerto.wav,"8_Piano_Pieces,_Op_76_4_Intermezzo.wav",Four_Seasons_Violin_Concerto_in.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 1.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 4.wav,J.S Bach - La passion Selon Saint Matthieu - 2nd Partie - 2.wav,PMLP245338-gabrielli_suite_m1.wav,Rossini - overture_to_william_tell (1).wav,Rossini - overture_to_william_tell.wav,"Sentimental waltz, no. 6 from Op. 51.wav",Swan Lake Op.20 - Act I Intro.wav,Swan Lake Op.20 - Act II Pt.1.wav,"Symphony_No_6_in_B_minor,_Op_74.wav","Trio for Piano, Flute and Bassoon.wav","What_shall_I_make_of_you,_Ephraim.wav",piano-concerto-no1-in-g-minor.wav
379,-537.0479126,-480.6068726,-436.5141296,-147.4151611,-446.5856628,-295.6847229,-202.4569855,-122.3155518,-253.0006561,-367.1585388,-634.1672363,-634.1672363,-256.741272,-450.6595154,-431.2052307,-454.8705139,-317.3170471,-239.8279266,-462.3884277
380,-539.6724243,-488.3040466,-448.2702637,-152.2434998,-425.2513428,-304.492218,-200.4713135,-117.9387512,-258.9298096,-362.890686,-611.576416,-611.576416,-252.5814209,-449.356842,-434.1852112,-457.3534241,-327.8725891,-241.9681396,-456.2270203
381,-544.0462646,-486.0024719,-459.5519714,-163.4968872,-389.6695557,-312.9536438,-196.3242798,-124.9831848,-258.754303,-367.7588806,-588.0060425,-588.0060425,-254.3113556,-459.5315247,-434.1513062,-462.3864441,-340.6030579,-239.855484,-442.0055237
382,-545.8273926,-472.9494629,-432.0903015,-166.6320038,-371.7717896,-322.1064148,-189.0646973,-126.9360199,-255.1062927,-373.2792358,-566.6051025,-566.6051025,-257.1348572,-454.8056946,-431.0802002,-467.9063721,-328.0878601,-237.4719543,-429.5864258
383,-546.7922974,-471.4526978,-405.1308289,-151.4311371,-378.7621765,-336.2859497,-184.9653931,-123.7582932,-255.3678284,-371.6598816,-558.1502075,-558.1502075,-263.0836792,-458.6269226,-432.8506775,-470.1851807,-315.1772766,-238.9952698,-431.4810181
384,-544.3219604,-476.0600586,-405.9608459,-136.3939667,-389.1451416,-340.4355469,-189.976593,-124.925209,-247.390564,-372.3668518,-561.3988647,-561.3988647,-261.0292053,-467.3858337,-438.2146606,-473.2059937,-306.3009644,-254.7094116,-432.4816895
385,-544.8851318,-475.5639038,-418.0092163,-142.6576385,-396.2068176,-333.5726929,-198.843811,-118.9662018,-242.7595367,-377.9729614,-562.3850098,-562.3850098,-266.0611267,-462.0487976,-440.1092224,-476.9960938,-309.262146,-268.1691589,-435.0974121
386,-550.2876587,-476.2970581,-397.026886,-148.242218,-402.7700806,-328.3061829,-203.5507813,-115.3939743,-253.3345032,-375.4777527,-551.8831177,-551.8831177,-270.9599609,-458.0861511,-442.4145813,-476.324707,-306.2156067,-278.521637,-438.1219482
387,-550.8511963,-477.1210632,-350.0918274,-160.8262329,-407.6571045,-329.7419128,-198.8092346,-111.3165512,-246.7090149,-367.3685608,-533.4111328,-533.4111328,-274.2113037,-456.0588379,-448.283844,-477.2440796,-301.505127,-294.388916,-442.1327515
388,-555.7108765,-480.9207764,-348.5904236,-165.0993347,-414.2618103,-333.3914185,-198.7031555,-105.5900192,-245.3100891,-368.4578552,-517.6286011,-517.6286011,-274.2217712,-465.8111877,-441.6777649,-480.8818054,-311.7657776,-305.6573792,-448.588562
389,-560.289856,-482.6661987,-373.79599,-167.681015,-419.0496216,-337.8002625,-194.9302216,-105.2066879,-244.3270111,-375.1056824,-511.0349121,-511.0349121,-267.5699463,-477.8556213,-433.4194946,-486.3330383,-318.9158936,-314.9016418,-455.8998718
390,-557.2734375,-484.2815552,-389.1867371,-163.9439392,-424.3670654,-353.5829163,-191.9621429,-115.0474701,-246.8058777,-380.8170471,-509.4100037,-509.4100037,-263.9033508,-480.8146362,-437.6447144,-489.5111389,-319.1194458,-323.6350403,-456.6397095
391,-553.1841431,-472.6946106,-390.2612305,-167.9993134,-429.6797791,-365.6558838,-191.9544525,-118.0470581,-243.2524109,-382.4909973,-511.7331848,-511.7331848,-265.397522,-475.8762817,-444.2722473,-494.378418,-312.1794434,-334.1570435,-451.5218506
392,-553.4564209,-472.1881409,-347.8321533,-180.8029327,-430.7346802,-376.6327515,-192.032547,-108.7594223,-247.4855804,-386.5940247,-510.6390686,-510.6390686,-266.7191772,-469.1246033,-449.5874634,-496.8851318,-305.7944946,-346.6294861,-448.4484558
393,-551.1169434,-482.8845215,-339.1136169,-185.4354248,-432.653656,-386.0112915,-195.4535217,-97.64611053,-245.0671387,-383.0875244,-506.7416992,-506.7416992,-264.1668396,-470.0201416,-447.5811462,-500.5210266,-317.9476929,-348.0509949,-447.4353638
394,-545.0540161,-479.4567871,-330.5779419,-171.1872406,-438.2729187,-393.6491089,-195.7836761,-85.80360413,-242.5244751,-372.699646,-505.6791687,-505.6791687,-243.1449432,-461.6689758,-435.6578674,-502.0888062,-323.1271057,-335.3205872,-447.0011902
395,-541.2194824,-476.8553772,-317.0533142,-159.0605621,-439.9203796,-398.4819336,-198.0624695,-81.46163177,-247.6276703,-365.11026,-506.0629578,-506.0629578,-233.0157166,-455.119751,-421.5997314,-504.4920349,-321.9514465,-307.0835876,-445.6094971
396,-531.1255493,-469.3168335,-332.3995972,-149.435257,-438.8658447,-402.3860779,-192.9085083,-90.32386017,-243.5412292,-371.9730835,-502.7339783,-502.7339783,-206.4021454,-448.6243591,-422.0286865,-512.1726685,-326.9722595,-276.9988403,-447.7608948
397,-525.9515991,-469.545166,-348.6746216,-155.5931854,-441.8270569,-404.9130554,-188.5636749,-96.50056458,-245.591156,-371.2563477,-503.8164978,-503.8164978,-202.6005096,-449.5838623,-419.3477478,-518.6793213,-328.2306519,-261.971283,-451.2643738
398,-523.5114136,-478.0136719,-355.5535889,-173.5518188,-445.4066467,-408.9083862,-187.730896,-102.6147156,-238.9580078,-367.9562683,-504.3554688,-504.3554688,-222.401947,-453.1374817,-425.2330017,-519.0112305,-327.7338562,-258.1157532,-451.1303711
399,-517.4358521,-469.3229675,-353.4239197,-183.7200775,-451.2867126,-403.2162476,-188.3102417,-101.8107758,-246.1534119,-376.4094543,-499.4216614,-499.4216614,-232.6018982,-461.3532104,-432.9336243,-523.8021851,-327.3354187,-259.9839478,-449.1821594
400,-516.0336914,-464.6410522,-328.1818848,-187.2684021,-400.700531,-391.9617615,-188.8496857,-98.16455841,-250.9220428,-386.0949707,-493.5104065,-493.5104065,-241.4311218,-458.98172,-433.303009,-529.8503418,-323.4423523,-260.4418945,-451.3913574
401,-517.343811,-464.229187,-321.9132996,-186.8611145,-359.3250427,-382.1408997,-186.7753143,-92.68702698,-248.4616699,-382.9416809,-491.8197021,-491.8197021,-240.2062988,-455.4252625,-437.7581177,-530.6243896,-312.9989624,-269.9228516,-454.0985718
402,-516.9533691,-465.7447815,-335.7362061,-191.1296997,-354.3147278,-385.1968384,-183.334549,-92.53299713,-248.4116669,-380.0183105,-492.745575,-492.745575,-239.9572296,-447.260437,-430.2478027,-535.4642944,-313.056488,-279.2329407,-454.6153564
403,-508.4486389,-469.3720703,-344.5290222,-202.6151276,-362.1192017,-387.6477356,-179.3086853,-103.565033,-249.5951996,-387.8555603,-495.406311,-495.406311,-242.5321808,-444.2634277,-420.1236572,-541.940979,-306.415863,-289.9107666,-463.1462097
404,-507.5861206,-470.0837402,-354.5147705,-205.0415344,-367.8529053,-400.4237671,-177.5864716,-106.8158264,-246.4185333,-388.425293,-492.0689392,-492.0689392,-245.4378662,-450.7403564,-419.4650269,-545.3195801,-294.4889832,-301.185791,-460.1362305
405,-513.7477417,-481.3901367,-364.9281616,-175.8874969,-378.1651306,-417.4499512,-186.1050262,-99.51216125,-237.9470825,-384.384613,-485.963623,-485.963623,-250.8583984,-448.1026001,-419.8323975,-546.4213867,-297.2274475,-316.4893494,-453.7779236
406,-506.3641357,-482.380188,-371.1047668,-133.6473846,-388.4130554,-439.7636719,-187.0063019,-103.7691498,-234.9030609,-394.3995056,-480.4888,-480.4888,-254.475769,-443.0810242,-420.6726685,-547.5020752,-312.6118469,-331.2152405,-457.1020508
407,-497.3831482,-483.425354,-377.1321411,-111.2975616,-397.2701721,-454.9666748,-183.3967133,-110.3752136,-239.1289673,-405.7646484,-478.7929688,-478.7929688,-252.4641571,-456.1757202,-423.1719055,-553.4414673,-317.1833191,-338.7742615,-446.9177551
408,-500.7371216,-483.2925415,-381.8248901,-110.7824478,-407.2157288,-464.8434143,-181.2258911,-113.3509445,-249.355957,-400.3642578,-476.1933289,-476.1933289,-256.5897217,-466.8157959,-417.5831909,-554.7312012,-322.5372314,-343.6677551,-366.8453064
409,-504.520752,-476.7989502,-385.6903992,-126.4443665,-412.4048462,-472.8023376,-176.0934143,-116.0018463,-246.6953125,-396.7937622,-476.7110596,-476.7110596,-265.107605,-466.0755005,-429.1029663,-557.9614868,-323.7478638,-356.0889893,-347.0145874
410,-508.8148499,-473.352356,-389.5405579,-142.8637695,-417.2427979,-475.8633423,-179.4411926,-115.1741257,-241.5339813,-391.7494202,-477.8491516,-477.8491516,-266.6145935,-459.7161255,-437.6106262,-556.8491821,-326.73349,-364.019043,-361.7677917
411,-511.1434937,-472.8675537,-392.477478,-140.0207825,-423.098877,-482.1736755,-180.8818512,-117.0531082,-245.9662933,-385.9420166,-481.4974976,-481.4974976,-262.0194397,-445.9464722,-442.4952087,-560.8425903,-319.3139343,-355.241333,-377.6720886
412,-508.3067627,-473.4162292,-390.3118591,-138.5190125,-425.9112854,-488.6167297,-178.0214386,-124.4606781,-242.0886841,-387.9057312,-482.0157471,-482.0157471,-263.1051025,-441.242218,-446.4375305,-566.8776855,-281.5737915,-313.591095,-388.4901428
413,-504.4422913,-474.8425598,-375.5529785,-153.5255585,-429.0346069,-486.0863037,-180.9845886,-130.6654358,-238.1209717,-396.359375,-478.8816833,-478.8816833,-267.8885803,-449.8722229,-443.5162354,-573.3563232,-261.6645203,-273.6512146,-396.459198
414,-506.7886658,-477.677124,-373.1059265,-165.6334381,-435.2675476,-454.4624023,-186.5020905,-133.1442871,-241.7205048,-406.3017273,-479.5495605,-479.5495605,-266.3309631,-456.666687,-437.6707764,-578.8526611,-265.5361023,-256.8157349,-407.8777771
415,-505.0794983,-478.2481384,-383.7327271,-160.4225464,-445.9714661,-398.5522766,-185.1143341,-143.7868042,-239.3835144,-404.438324,-481.6168823,-481.6168823,-263.5510559,-457.9798889,-434.6587524,-574.0617676,-276.5123596,-252.1510162,-403.7524414
416,-511.6978455,-472.8269958,-390.4778748,-145.115448,-446.8675537,-371.8497009,-184.4293213,-143.6483459,-241.967804,-397.1089783,-482.75177,-482.75177,-267.8695068,-460.5280457,-434.3499451,-574.0499878,-283.4216919,-247.6997528,-396.7763977
417,-514.4593506,-468.4310303,-397.2200623,-117.2245789,-449.348999,-369.8303833,-191.1727905,-145.1017456,-245.1360321,-388.6654358,-480.6171265,-480.6171265,-271.7617493,-462.760498,-430.2308044,-577.6860962,-283.3172913,-245.9188232,-418.8895569
418,-515.1498413,-469.7452087,-400.8379517,-107.0948105,-455.5696411,-374.9611511,-196.2433624,-143.1351624,-242.1172638,-387.416748,-478.8547363,-478.8547363,-269.8305969,-466.033844,-430.256958,-579.6784058,-284.8311157,-249.1761169,-430.1891479
419,-518.2667236,-472.4983215,-356.7671814,-106.6830826,-460.1871338,-396.8666992,-194.6386261,-145.0958405,-240.840683,-392.4436951,-474.1345825,-474.1345825,-257.0389709,-469.5272522,-437.4017334,-581.696228,-295.6051636,-250.3632202,-424.7255554
420,-522.1602173,-473.6560669,-302.1312256,-106.332756,-462.8067322,-417.5751953,-196.3153534,-153.6832886,-248.9593353,-392.0982056,-472.8426819,-472.8426819,-249.7765045,-473.5776672,-437.1488647,-583.2609863,-303.194519,-258.3951416,-422.6308289
421,-527.4360352,-471.244873,-303.2026672,-116.5245285,-462.9214172,-435.9808655,-198.556839,-160.0946045,-250.471344,-398.3429565,-474.8227844,-474.8227844,-253.7958221,-470.7470398,-432.5429688,-592.3115234,-284.2191467,-271.1163635,-425.9069824
422,-528.3302612,-481.0121765,-328.5716553,-127.9771576,-463.0856934,-448.8020935,-204.5137939,-160.2960052,-243.9508667,-392.2609558,-477.8066711,-477.8066711,-250.9882202,-468.8965454,-433.4952087,-598.1069946,-276.3228149,-278.906311,-422.0995789
423,-528.5727539,-481.9214172,-342.792511,-136.3041687,-465.4466553,-459.6990356,-197.1341705,-160.5289612,-235.5023041,-385.7914734,-475.2367859,-475.2367859,-257.9127808,-463.9821167,-439.8392639,-599.821106,-277.4835205,-285.9674072,-424.9245911
424,-532.8875122,-472.5534363,-352.7917175,-140.3002777,-464.5344543,-468.6046143,-191.0812378,-164.069458,-245.0080109,-383.5048523,-469.300293,-469.300293,-266.518158,-459.4157715,-437.1369019,-601.2045288,-290.5418701,-290.3048401,-427.9112854
425,-533.3049927,-476.8281555,-363.5886841,-141.1756592,-452.3844299,-480.6288147,-195.0415497,-168.4046631,-257.9378967,-380.4108276,-468.36026,-468.36026,-273.5028687,-466.6698914,-435.5617676,-601.0445557,-305.0425415,-298.2287903,-434.829071
426,-531.4320679,-481.9414368,-349.3112183,-142.0695648,-448.9840698,-487.5438232,-195.3218384,-168.5912476,-253.3581543,-377.7507324,-466.7565002,-466.7565002,-276.089386,-477.5939636,-433.5131226,-604.1315308,-313.4237061,-301.3897705,-440.5823669
427,-529.5119019,-468.5848694,-317.2070313,-147.9494476,-451.0061646,-487.2310791,-193.2714081,-167.2915955,-246.0709534,-381.7552185,-457.3608704,-457.3608704,-237.6047974,-488.0953674,-438.7145081,-606.4902344,-318.527771,-308.4235229,-445.4040527
428,-530.2165527,-466.0273743,-313.9015503,-136.6435852,-453.2943115,-472.0071411,-182.3518066,-163.1577759,-249.2604065,-389.2618103,-449.2645874,-449.2645874,-219.1734924,-477.5687561,-443.5452271,-599.2611694,-311.967804,-315.3381958,-445.9131775
429,-527.9694214,-473.9876404,-319.911377,-120.0921631,-456.4682007,-431.6238708,-180.9963684,-157.8220673,-246.6289978,-391.2532959,-449.2162476,-449.2162476,-227.0578613,-482.3225098,-443.3972168,-599.8598633,-304.8050232,-313.8361511,-448.4491882
430,-516.0957642,-471.7403564,-325.3569946,-111.9742355,-463.1289673,-389.010498,-184.4009705,-166.9833221,-238.2561798,-386.6826172,-460.1868896,-460.1868896,-232.3804932,-484.3785706,-444.5393982,-600.5507202,-292.326355,-295.8218079,-449.2292786
431,-513.0862427,-467.1914368,-334.8228149,-112.46241,-468.2991638,-371.6358643,-190.4902039,-171.5489349,-236.7270813,-385.239563,-460.5285645,-460.5285645,-246.1673737,-483.0086975,-435.7842407,-602.3441772,-288.1264954,-279.9572144,-446.10672
432,-521.0284424,-463.774353,-344.3103027,-121.1715088,-475.9406128,-385.0690613,-204.2456207,-170.4397736,-240.2451324,-390.377655,-460.1601257,-460.1601257,-249.4073944,-480.309967,-428.8840637,-603.5373535,-299.9089661,-274.4970093,-443.6019592
433,-520.4763794,-468.9951172,-354.3207092,-130.6360779,-478.5435791,-411.3666992,-204.0150146,-171.276886,-248.6956787,-388.1583252,-460.2994995,-460.2994995,-243.8947754,-468.8340149,-433.7261047,-604.2300415,-301.1995544,-279.5526428,-441.1746826
434,-515.937561,-473.0126648,-360.8691711,-133.0685883,-478.7452087,-426.2453308,-205.0133667,-173.5026398,-252.7199097,-384.1581116,-458.9009094,-458.9009094,-248.4859619,-464.3480835,-436.239563,-602.4492798,-312.3703003,-286.2917786,-442.8784485
435,-511.5538635,-465.0386658,-366.2710266,-132.9838867,-478.3807678,-433.5667114,-208.0424957,-174.9910736,-248.9519958,-382.7423096,-459.9383545,-459.9383545,-249.5729523,-468.6843872,-431.0351868,-587.8527832,-327.6615906,-288.7179871,-432.4523315
436,-505.9208679,-455.2516479,-371.3250427,-137.9876709,-480.7363281,-440.5067139,-200.6372681,-179.5758972,-248.5708313,-375.3280029,-464.5759277,-464.5759277,-252.1539917,-467.8078918,-431.105957,-570.6669312,-334.0009155,-275.3808289,-396.0750732
437,-514.2278442,-463.4309692,-379.1159973,-147.4281006,-481.8814392,-444.8023071,-192.9839935,-181.6991577,-257.5066833,-369.6245728,-466.3982849,-466.3982849,-257.2597961,-470.0690002,-429.5282593,-557.2543335,-336.1660461,-266.5877686,-388.5691833
438,-522.8847656,-472.5767517,-386.8620605,-149.6195068,-479.6299438,-448.34021,-185.5584259,-185.808075,-264.4283752,-367.6425171,-467.5513916,-467.5513916,-256.3722839,-472.2253418,-429.1187439,-522.8039551,-322.6216125,-269.6303711,-386.6314697
439,-523.3366699,-476.3931274,-376.20401,-117.8649445,-468.9780273,-455.9398804,-193.6825104,-197.4923859,-264.2891541,-368.6808777,-468.1182251,-468.1182251,-253.9212952,-474.7532349,-432.0616455,-489.3471069,-331.5413208,-273.0302429,-379.2047729
440,-524.9429321,-476.8898315,-343.0878296,-97.60922241,-460.4500122,-466.2254333,-208.5128784,-205.6200409,-264.4169617,-366.0744934,-468.1718445,-468.1718445,-259.699707,-479.3702393,-434.4293213,-461.0888672,-326.0531006,-282.0862732,-376.6526184
441,-526.7849121,-479.492981,-335.2634277,-94.06155396,-461.512207,-471.4303894,-206.8443298,-209.1860046,-272.4714966,-364.1549683,-464.3933105,-464.3933105,-262.3188171,-478.6895447,-432.3182373,-434.2950134,-298.2269287,-287.7904663,-383.4607544
442,-531.4176636,-475.3985291,-342.7673645,-94.09101105,-464.0323486,-477.596283,-203.6504822,-219.2286072,-283.5097961,-366.6482849,-460.8257751,-460.8257751,-261.042572,-483.8536072,-431.9801636,-415.223938,-280.773407,-289.9160767,-397.7196655
443,-535.4268799,-474.6635437,-355.6863708,-103.413147,-465.6200562,-471.197052,-201.142395,-240.5367279,-278.473999,-367.1091614,-465.8121948,-465.8121948,-258.6730652,-485.4458923,-434.1699524,-405.1389465,-284.8319702,-294.4574585,-401.8043518
444,-537.0050659,-482.5162048,-365.9589233,-115.2227249,-465.4607849,-450.3918762,-196.834549,-250.2967224,-277.0310059,-357.2017212,-466.7618408,-466.7618408,-256.870697,-474.1616211,-436.943573,-398.088501,-296.5450439,-297.2786255,-405.9441528
445,-523.3734741,-473.5892029,-371.9100952,-119.5021439,-468.0247498,-419.1785889,-202.0649719,-254.9263458,-285.9813538,-355.5126343,-467.1161499,-467.1161499,-258.53125,-464.8859863,-426.9291687,-386.006073,-298.4837341,-287.3444519,-412.6096497
446,-432.7197266,-470.8287048,-377.518158,-118.6642227,-468.2851257,-394.4443054,-205.1317444,-265.90448,-288.8846741,-358.1539917,-465.9692993,-465.9692993,-260.9326172,-489.6313477,-427.4849854,-370.0297852,-303.1821594,-254.9086609,-414.2062988
447,-365.2375183,-473.0323181,-381.5031738,-121.6095657,-472.0998535,-402.4962769,-198.4243774,-269.3996887,-283.7658081,-363.542511,-462.5629883,-462.5629883,-252.3202362,-490.4348145,-443.3871155,-353.9623413,-308.1973572,-235.4011078,-417.6910095
448,-315.5760803,-472.8733215,-384.3276367,-129.6109924,-469.0633545,-429.7129211,-198.0650787,-267.6994324,-285.3443604,-362.5372314,-459.8998108,-459.8998108,-233.6747894,-473.1296082,-442.1111145,-340.7029419,-313.9957275,-243.0233002,-415.4837646
449,-296.1089783,-470.0173645,-387.9444885,-127.8801956,-440.5624695,-450.3987122,-201.5578918,-276.6618652,-286.4679565,-356.2090149,-461.678833,-461.678833,-222.7402649,-455.9189148,-439.5003967,-333.0118103,-318.9038086,-256.9150085,-417.5897827
450,-294.1210327,-467.3067627,-352.4570007,-119.9084778,-429.8377075,-458.4712219,-197.749649,-294.3471069,-295.7181396,-356.7531738,-467.6494446,-467.6494446,-228.3604889,-463.1181641,-440.192688,-329.8838806,-319.4770508,-271.7943726,-421.2671509
451,-278.1327515,-462.652771,-295.1706848,-103.4166946,-434.5381775,-468.2622986,-199.8390656,-315.0819702,-301.8857422,-355.9858704,-468.8792725,-468.8792725,-234.2371826,-484.3238525,-446.5944519,-326.4354248,-326.1347961,-286.0921326,-426.7853699
452,-265.3740234,-458.817688,-287.458313,-85.35147858,-436.6435242,-480.4871521,-202.7313538,-322.5860901,-297.5364075,-358.3139343,-468.2194824,-468.2194824,-236.7829285,-488.0405273,-450.4732056,-314.3299866,-331.3885803,-295.3545227,-400.4439087
453,-252.7202759,-469.2553406,-303.8664551,-81.83946991,-440.0995483,-484.9137878,-196.2006378,-331.0704346,-289.6795044,-367.7286682,-466.4060974,-466.4060974,-232.8339539,-474.7230225,-451.2713623,-308.9208374,-334.1434937,-289.9442139,-246.2518768
454,-225.2337189,-466.5594788,-309.3104858,-86.6039505,-443.1022644,-483.2776184,-192.9198151,-341.6554871,-281.5549622,-368.1318359,-468.1248779,-468.1248779,-225.2057343,-465.7853088,-449.1363525,-307.2010803,-332.6738281,-277.019165,-229.3382416
455,-208.1480408,-462.1126709,-315.8736267,-99.69372559,-444.3531189,-472.4156799,-193.2086792,-340.3461914,-280.2374878,-361.1137085,-465.2410889,-465.2410889,-228.6539612,-463.4262695,-442.2730103,-303.0309448,-339.4789734,-273.9459839,-338.752533
456,-191.9756927,-468.0449829,-327.2927856,-112.8243866,-446.4397278,-469.4612427,-196.9076996,-339.4490967,-284.1686096,-359.2287598,-463.4570923,-463.4570923,-230.2589417,-459.8055115,-434.6462402,-302.3174133,-341.7169495,-280.1370544,-430.5405273
457,-169.831543,-466.0514526,-337.2247314,-117.3039246,-447.9189453,-463.7402954,-202.8181152,-340.7338257,-287.7503662,-365.2182007,-462.2641602,-462.2641602,-234.802948,-452.6390381,-439.4066467,-296.947937,-343.0907593,-285.7616272,-437.206665
458,-155.9811707,-469.4546814,-347.6394043,-111.6105499,-448.5119934,-435.8589172,-207.9452362,-347.8372803,-293.4299316,-375.3666687,-458.2271118,-458.2271118,-231.0493774,-461.5837097,-446.631134,-293.1289368,-341.8262634,-292.5841675,-442.6351624
459,-147.4559174,-466.2444763,-350.0656433,-118.0188217,-449.2453003,-400.5667419,-210.2398834,-350.2799988,-296.5788269,-383.2528687,-454.8960266,-454.8960266,-226.0389557,-460.4083252,-431.7361145,-296.9059143,-322.1915283,-303.8596497,-445.0892639
460,-140.9874573,-462.9611511,-352.0869446,-127.3404922,-452.4744568,-379.7305908,-209.1771545,-356.5375671,-293.1281433,-383.2467651,-456.7797546,-456.7797546,-222.3622894,-445.8435974,-430.0664978,-292.6878052,-294.0938416,-314.37854,-443.0805054
461,-134.3483887,-466.4408875,-354.5532837,-126.7015228,-455.3772278,-379.9847412,-210.4039307,-361.3780823,-288.4732666,-380.0150757,-455.749054,-455.749054,-228.6479187,-464.6607361,-436.9615173,-287.1586609,-282.8275452,-308.5933533,-443.0613098
462,-125.2546997,-466.7927246,-361.5157471,-107.3031921,-456.2753906,-388.6437378,-210.7251587,-370.2026367,-280.7660217,-378.099884,-453.9099731,-453.9099731,-227.7761993,-478.6833191,-437.5195618,-285.3682556,-276.2280884,-293.6332092,-443.6245728
463,-120.7679443,-459.2887268,-366.2221069,-96.86573029,-375.989563,-399.6181335,-209.4269562,-373.6550903,-271.2277527,-377.2602234,-452.8060303,-452.8060303,-213.7867279,-473.7243042,-442.6009216,-287.619751,-274.867218,-279.7394104,-450.2506714
464,-118.5459518,-448.8578186,-351.0237427,-96.2303772,-314.2382507,-397.1813965,-207.1457214,-365.9906921,-277.7402954,-377.9418335,-454.6586914,-454.6586914,-207.7871552,-467.4361572,-436.4776611,-285.9553833,-280.958313,-271.01651,-450.4516602
465,-118.8240814,-454.2633667,-331.0979309,-104.7347717,-316.9563293,-390.2969971,-208.7134094,-369.3497925,-278.9653015,-376.3540955,-449.8174438,-449.8174438,-214.5782928,-478.4040833,-435.7693176,-281.7984619,-291.1499329,-269.0209045,-453.065033
466,-119.3080902,-468.8254395,-334.4114075,-109.9807281,-341.9739075,-416.1875305,-207.8579102,-382.6027527,-270.642395,-379.1083679,-446.9682922,-446.9682922,-219.5708466,-486.808136,-433.4949951,-278.177124,-304.6716614,-267.7239075,-455.2441406
467,-124.0529861,-466.1082764,-349.7221985,-108.3831482,-354.4183655,-442.4159241,-207.8691559,-390.0594482,-275.9008179,-384.2590027,-446.4728394,-446.4728394,-229.6961212,-493.744812,-434.941803,-277.0644836,-315.3374634,-273.4181213,-457.0335693
468,-128.1471252,-464.5917969,-359.4902039,-109.7809067,-363.087616,-456.3954773,-210.6940765,-394.7205505,-280.2975769,-378.433075,-445.2381287,-445.2381287,-242.0325317,-496.0698242,-441.7840271,-277.6679382,-325.6297913,-270.4667053,-461.6295471
469,-121.8956757,-458.1876221,-330.8703918,-112.0584259,-373.5971375,-471.9185791,-213.7059937,-392.7965698,-277.7328491,-371.8451538,-437.0987854,-437.0987854,-238.9706268,-492.6820068,-440.0756836,-277.5466614,-328.6628418,-257.8745117,-466.6661377
470,-125.5759277,-461.6177063,-282.6150818,-111.9735107,-386.0456543,-478.2385254,-213.1120453,-393.5256042,-278.9564819,-373.2845154,-430.6547241,-430.6547241,-233.6900635,-492.5091858,-435.7285156,-277.2312927,-330.339447,-251.4832306,-469.5751648
471,-127.4934998,-458.7565002,-280.4511108,-118.9419403,-398.91745,-478.9645081,-210.6108246,-388.4779663,-278.1016846,-381.2339172,-429.8031921,-429.8031921,-236.9748077,-490.7537537,-437.5979309,-275.6038513,-338.5159912,-244.106781,-473.8115234
472,-124.4506302,-447.8781128,-299.9290771,-121.0036697,-414.7217407,-449.2239685,-206.9655151,-399.8484497,-271.6450195,-379.4559937,-429.0133362,-429.0133362,-241.6786804,-492.9555359,-425.4737854,-274.3405151,-344.6157227,-247.4988556,-472.9208984
473,-123.9436569,-442.1023254,-310.513031,-105.4728928,-427.3479919,-419.8311768,-198.7161713,-412.3217163,-272.1638794,-379.2169189,-430.9926147,-430.9926147,-245.6153564,-492.7875977,-424.0386047,-277.8152771,-353.7255554,-247.9523315,-470.0557556
474,-125.5269241,-446.7875671,-323.2965698,-92.81702423,-432.3372803,-394.4679565,-191.3212433,-411.6039124,-278.2525635,-381.9544373,-433.0266418,-433.0266418,-243.1078796,-495.9030762,-431.3476868,-284.4552002,-360.0407715,-250.7963715,-473.1421204
475,-124.6757431,-460.0349426,-330.8406372,-95.66696167,-433.287262,-387.4460754,-182.6060333,-408.3968506,-287.2811584,-386.2180176,-433.5578613,-433.5578613,-239.418869,-492.4083557,-431.5844116,-286.0461121,-364.1229858,-250.4385834,-468.0519714
476,-123.4873047,-456.9140625,-334.7471619,-105.5805283,-419.0188904,-388.3194275,-179.140976,-407.7738953,-292.7420654,-381.8048401,-435.6593323,-435.6593323,-243.7252045,-492.1033325,-430.5220642,-289.4994507,-366.836792,-255.9125671,-471.1042786
477,-119.2914047,-448.0101318,-335.6034851,-122.9429779,-409.3745117,-404.6665344,-182.7284546,-387.5621948,-293.9697266,-373.8114929,-436.5531616,-436.5531616,-247.5446167,-488.4943237,-424.1653442,-296.903595,-357.4543457,-263.0446777,-476.4692993
478,-123.7698364,-443.890625,-335.4650574,-121.637558,-417.1261902,-432.693573,-186.1978607,-368.4517517,-281.7674561,-373.150177,-439.159668,-439.159668,-245.6155548,-488.5916138,-424.3678894,-295.5248413,-343.7627869,-238.4645081,-476.1689148
479,-127.312851,-444.7973328,-342.7479553,-115.8226471,-421.8658447,-449.0284119,-187.8921967,-364.6832886,-282.0054932,-373.4475708,-442.7880554,-442.7880554,-247.0866394,-487.1304932,-420.896759,-295.3764648,-315.2376404,-230.8083038,-474.9711914
