,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav,IA_SpaceTime.wav,IA_Suite.wav,IA_\Vivaldi.wav
327,-313.4027405,-510.3923035,-366.4642029,-293.4434204,-648.1878052,-393.9858704,-591.7401123,-359.3031006,-268.1321106,-217.6560059,-445.7079773,-364.8772888,-376.4044495,-510.3923035,-496.5871277,-321.4901123,-719.9942017,-363.4539185,-402.7610779,-714.2235718,-453.1243591,-277.1083069
328,-316.0281372,-510.3923035,-370.7471313,-299.8514099,-648.1878052,-406.3486633,-591.765564,-366.6403809,-280.1018982,-229.2967682,-446.8707581,-368.2961426,-381.1668091,-510.3923035,-492.4749146,-325.0794678,-718.1305542,-366.3974915,-398.1665955,-714.694519,-455.0886841,-282.3332825
329,-318.5100403,-510.3923035,-368.0248108,-297.1202393,-648.1878052,-408.4640503,-592.2109985,-371.5265198,-289.8582458,-241.5155487,-447.7348022,-372.4442444,-385.1483459,-510.3923035,-493.1852112,-326.8825378,-716.7650146,-365.0704651,-324.1065674,-713.9449463,-459.2073364,-283.8797302
330,-321.3384705,-510.3923035,-362.7150574,-295.1245422,-648.1878052,-411.2182007,-593.3518066,-325.3704529,-298.3731689,-252.0479584,-445.9592285,-374.7140198,-385.8631592,-510.3923035,-492.0594788,-331.4884644,-713.4041138,-366.3346558,-284.7101746,-713.3522949,-459.9670715,-278.8123169
331,-322.4647827,-510.3923035,-360.6452637,-297.7784729,-648.1878052,-417.5375671,-594.1924438,-303.6190186,-300.0568237,-263.0888977,-448.8358459,-372.039856,-384.2593079,-510.3923035,-493.1474915,-338.0842285,-710.958252,-368.0412292,-289.1463928,-712.822998,-461.9252625,-260.8910522
332,-324.6722717,-510.3923035,-356.9007263,-295.8238831,-648.1878052,-417.6734314,-595.2727051,-310.2388611,-304.2392883,-270.8664551,-454.3833313,-368.8675842,-383.5148621,-510.3923035,-494.3352051,-343.4022522,-710.4311523,-363.1601257,-300.3679504,-713.2911987,-461.196228,-250.5794525
333,-327.8227844,-510.3923035,-355.5846252,-291.420166,-648.1878052,-429.8582458,-595.3588257,-321.2121887,-280.3864441,-274.1814575,-454.7155151,-372.7595215,-378.8074341,-510.3923035,-497.5829163,-344.6455383,-712.211731,-363.7904968,-306.4018555,-713.7853394,-462.512085,-254.6539459
334,-327.0718384,-510.3923035,-356.2831421,-298.1662903,-648.1878052,-433.0529175,-595.9141846,-331.1394958,-236.9725189,-280.5320435,-455.4996033,-375.9831848,-378.4888611,-510.3923035,-495.9269714,-343.6900024,-712.9387817,-363.6903687,-303.225708,-714.5185547,-465.1595154,-266.8336182
335,-330.4776917,-510.3923035,-348.0625916,-302.8250427,-648.1878052,-435.6917114,-596.7171021,-336.490448,-230.5133514,-285.9836426,-453.0543213,-377.3315735,-379.7973938,-510.3923035,-491.3439026,-325.9590759,-712.8617554,-364.3137207,-304.8190002,-714.2667847,-466.4523621,-277.4627991
336,-337.8295288,-510.3923035,-345.1336975,-302.7181702,-648.1878052,-440.9770508,-597.7305908,-340.640564,-249.7417908,-289.3431702,-451.9048767,-380.4004517,-382.7065735,-510.3923035,-488.0362549,-308.6293945,-713.5720825,-367.6585693,-309.789917,-714.4137573,-467.338562,-291.8202209
337,-340.9181519,-510.3923035,-346.959259,-303.9716797,-648.1878052,-440.07901,-598.8471069,-347.8175354,-265.9081726,-294.2585144,-454.7604675,-384.4359741,-383.9034729,-510.3923035,-483.0573425,-312.0131836,-708.5510254,-372.4309998,-318.0127563,-714.5752563,-470.6155396,-304.6655884
338,-344.6178894,-510.3923035,-351.0733643,-306.328186,-648.1878052,-435.5339966,-599.6192627,-353.3047485,-275.6319275,-299.7808228,-454.5948486,-386.4722595,-383.8771057,-510.3923035,-474.8361816,-318.9127808,-705.7562866,-370.1324158,-322.4831543,-714.1970215,-472.1614685,-311.9560852
339,-347.1812744,-510.3923035,-351.7208252,-307.6825562,-648.1878052,-432.6980286,-600.0965576,-358.4355164,-285.5834656,-305.3195496,-455.6139526,-389.199707,-389.0316772,-510.3923035,-466.4208069,-326.4095154,-705.0032349,-365.8679504,-324.3015442,-713.7810059,-476.7277527,-320.3924866
340,-350.3140564,-510.3923035,-352.052002,-306.1011963,-648.1878052,-437.3465576,-600.4727173,-363.9197693,-290.727478,-307.3322449,-451.4970703,-361.0073547,-390.9424744,-510.3923035,-462.7128601,-335.0758972,-706.1738892,-365.4169312,-324.4593811,-714.2116089,-474.9717712,-318.4159546
341,-350.9598389,-510.3923035,-350.4254761,-307.9726257,-648.1878052,-444.0820313,-600.7481689,-367.4073181,-288.1061707,-286.0628052,-442.1439819,-328.7271423,-387.3311157,-510.3923035,-459.8092651,-343.2733765,-706.696167,-368.5394287,-325.2674866,-714.7157593,-470.4625549,-301.5212708
342,-351.2388611,-510.3923035,-354.1390381,-308.4426575,-648.1878052,-445.8180542,-601.684082,-373.1878662,-260.0481262,-263.3642883,-434.3833923,-336.3868103,-385.9971619,-510.3923035,-460.5746765,-358.6836548,-704.3084717,-373.1932068,-328.9410706,-714.7645264,-473.7479858,-282.2840576
